Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,7380.86,49500.9,0.047
50,1,7380.86,48446,3.147
100,2,7380.86,44022,6.344
150,3,7380.86,44180.2,9.318
200,4,7380.86,37414.4,12.563
250,5,7380.86,34792.9,15.834
300,6,7380.86,19948.8,18.904
350,7,7380.86,9588.77,21.759
400,8,7380.86,8220.19,24.822
450,9,7380.86,10053.1,27.751
500,10,7380.86,9892.29,30.975
550,11,7380.86,8392.93,34.146
600,12,7380.86,9545.85,37.228
650,13,7380.86,9917.99,40.169
700,14,7380.86,8244.84,43.175
750,15,7380.86,8813.77,46.547
800,16,7380.86,9747.61,49.689
850,17,7380.86,9503.97,52.691
900,18,7380.86,9876.74,55.946
950,19,7380.86,8624.11,59.316
1000,20,7380.86,9372.45,62.522
1050,21,7380.86,10225.6,65.598
1100,22,7380.86,8692.24,68.449
1150,23,7380.86,9188.51,71.362
1200,24,7380.86,9621.49,74.799
1250,25,7380.86,9645.78,78.09
1300,26,7380.86,9645.56,80.933
1350,27,7380.86,9772.2,84.097
1400,28,7380.86,9539.99,87.036
1450,29,7380.86,9556.18,90.103
1500,30,7380.86,8371.15,93.311
1550,31,7380.86,9938.79,96.178
1600,32,7380.86,10305.3,99.113
1650,33,7380.86,9342.3,102.037
1700,34,7380.86,9363.45,105.015
1750,35,7380.86,9962.94,108.287
1800,36,7380.86,9394.41,111.016
1850,37,7380.86,9360.56,114.394
1900,38,7380.86,10298.7,117.53
1950,39,7380.86,10398.2,120.673
2000,40,7380.86,9937.21,123.938
2050,41,7380.86,9348.93,127.006
2100,42,7380.86,8552.92,130.157
2150,43,7380.86,9930.07,133.225
2200,44,7380.86,8796.97,136.193
2250,45,7380.86,9678.88,139.477
2300,46,7380.86,10086,142.459
2350,47,7380.86,10608.1,145.822
2400,48,7380.86,9146.05,148.893
2450,49,7380.86,8138.87,152.156
2500,50,7380.86,9788.43,155.239
2550,51,7380.86,9401.63,158.229
2600,52,7380.86,8962.92,161.204
2650,53,7380.86,8352.24,164.394
2700,54,7380.86,8651.23,167.592
2750,55,7380.86,9647.52,170.547
2800,56,7380.86,8550.65,173.512
2850,57,7380.86,9121.89,176.63
2900,58,7380.86,9204.77,179.852
2950,59,7380.86,8799.81,182.968
3000,60,7380.86,9680.33,186.014
3050,61,7380.86,10645.9,189.123
3100,62,7380.86,10733,192.4
3150,63,7380.86,8628.54,195.759
3200,64,7380.86,9504.24,198.899
3250,65,7380.86,8044.83,201.761
3300,66,7380.86,8771.52,204.932
3350,67,7380.86,10384.3,208.105
3400,68,7380.86,9693.4,211.004
3450,69,7380.86,11961.4,214.256
3500,70,7380.86,10525,217.467
3550,71,7380.86,9262.84,220.403
3600,72,7380.86,9915.3,223.468
3650,73,7380.86,9214.87,226.703
3700,74,7380.86,8663.54,230.199
3750,75,7380.86,9451.69,233.341
3800,76,7380.86,10276.4,236.486
3850,77,7380.86,10408.9,239.638
3900,78,7380.86,8833.97,242.753
3950,79,7380.86,8475.62,245.861
4000,80,7380.86,9875.33,248.988
4050,81,7380.86,9081.08,252.069
4100,82,7380.86,9623.86,255.244
4150,83,7380.86,9872.77,258.416
4200,84,7380.86,10354.2,261.494
4250,85,7380.86,9374.51,264.434
4300,86,7380.86,9335.71,267.486
4350,87,7380.86,8420.01,270.564
4400,88,7380.86,8848.13,273.27
4450,89,7380.86,9961.7,276.362
4500,90,7380.86,9121.35,279.675
4550,91,7380.86,11156.3,282.698
4600,92,7380.86,8837.51,285.829
4650,93,7380.86,9798.53,289.009
4700,94,7380.86,7860.52,292.131
4750,95,7380.86,8744.74,295.114
4800,96,7380.86,9774.36,297.99
4850,97,7380.86,9200.22,301.034
4900,98,7380.86,10166.1,304.174
4950,99,7380.86,8000.09,307.083
5000,100,7380.86,9449.21,309.999
5050,101,7380.86,9245.41,313.445
5100,102,7380.86,10324.2,316.555
5150,103,7380.86,9558.34,319.563
5200,104,7380.86,11608,322.582
5250,105,7380.86,8891.56,325.868
5300,106,7380.86,9459.63,328.956
5350,107,7380.86,9752.04,331.98
5400,108,7380.86,9658.61,335.155
5450,109,7380.86,9795.44,338.105
5500,110,7380.86,9417.62,341.175
5550,111,7380.86,9571.43,343.912
5600,112,7380.86,9798.7,347.153
5650,113,7380.86,9817.68,350.087
5700,114,7380.86,9437.87,353.327
5750,115,7380.86,9081.35,356.575
5800,116,7380.86,9300.49,359.896
5850,117,7380.86,9750.33,362.973
5900,118,7380.86,9281.87,366.095
5950,119,7380.86,9017.62,368.951
6000,120,7380.86,9610.56,372.154
6050,121,7380.86,9198.21,375.221
6100,122,7380.86,10277.8,378.312
6150,123,7380.86,10619.3,381.549
6200,124,7380.86,9581.52,385.617
6250,125,7380.86,9124.32,389.163
6300,126,7380.86,9841.48,392.306
6350,127,7380.86,9401.63,395.628
6400,128,7380.86,9094.8,398.425
6450,129,7380.86,9219.83,401.593
6500,130,7380.86,8894.12,404.495
6550,131,7380.86,9399.37,407.919
6600,132,7380.86,8638.31,410.668
6650,133,7380.86,9571.62,413.989
6700,134,7380.86,10433.8,417.335
6750,135,7380.86,8852.22,420.415
6800,136,7380.86,9398.45,423.714
6850,137,7380.86,9780.63,426.901
6900,138,7380.86,9594.44,430.078
6950,139,7380.86,7743.82,433.328
7000,140,7380.86,9398.51,436.306
7050,141,7380.86,9226.35,439.435
7100,142,7380.86,9448.75,442.776
7150,143,7380.86,9782.37,445.894
7200,144,7380.86,9271.03,449.239
7250,145,7380.86,9499.41,452.218
7300,146,7380.86,9814.8,455.303
7350,147,7380.86,8590.51,458.501
7400,148,7380.86,9818.29,461.627
7450,149,7380.86,9130.01,464.453
7500,150,7380.86,9650.87,467.398
7550,151,7380.86,10026.9,470.296
7600,152,7380.86,9722.14,473.714
7650,153,7380.86,9816.43,477.021
7700,154,7380.86,9289.93,480.195
7750,155,7380.86,9487.19,483.361
7800,156,7380.86,9586.06,486.46
7850,157,7380.86,9954.36,489.597
7900,158,7380.03,9337.9,492.561
7950,159,7380.03,9580.74,495.855
8000,160,7380.03,9619.38,499.031
8050,161,7380.03,9917.44,501.982
8100,162,7380.03,8911.97,505.019
8150,163,7380.03,9902.62,508.271
8200,164,7380.03,9544.52,511.274
8250,165,7380.03,9503.37,514.25
8300,166,7380.03,9033.47,517.484
8350,167,7380.03,9173.38,520.37
8400,168,7380.03,9072.07,523.494
8450,169,7380.03,9096.09,526.287
8500,170,7380.03,9690.03,529.365
8550,171,7380.03,9682.26,532.095
8600,172,7380.03,9779.8,534.973
8650,173,7380.03,8860.16,538.148
8700,174,7380.03,10099.9,541.329
8750,175,7380.03,9902.62,544.278
8800,176,7380.03,9803.63,547.692
8850,177,7380.03,9825.46,550.691
8900,178,7380.03,9425.55,553.879
8950,179,7380.03,9266.23,557.04
9000,180,7380.03,9296.64,559.565
9050,181,7380.03,9503.75,562.612
9100,182,7380.03,11010.3,565.937
9150,183,7380.03,8556.53,568.924
9200,184,7380.03,9232.88,571.803
9250,185,7380.03,9537.33,574.883
9300,186,7380.03,8994.13,577.824
9350,187,7380.03,9223.05,581.07
9400,188,7380.03,8968.08,584.116
9450,189,7380.03,9401.6,587.011
9500,190,7380.03,9609.73,590.069
9550,191,7380.03,10353.5,593.476
9600,192,7380.03,9320.7,596.547
9650,193,7380.03,8727.94,599.823
9700,194,7380.03,9079.21,602.661
9750,195,7380.03,9774.84,605.551
9800,196,7380.03,8788.65,608.742
9850,197,7380.03,9709.27,612.098
9900,198,7380.03,10702.3,615.007
9950,199,7380.03,9177.47,618.08
10000,200,7380.03,8834.56,621.292
10050,201,7380.03,9721.32,624.466
10100,202,7380.03,11335.3,627.38
10150,203,7380.03,8382,630.586
10200,204,7380.03,8647.64,633.414
10250,205,7380.03,8452.05,636.223
10300,206,7380.03,9375.2,639.439
10350,207,7380.03,9390.8,642.523
10400,208,7380.03,8483.8,645.575
10450,209,7380.03,9101.55,648.875
10500,210,7380.03,8505.2,652.429
10550,211,7380.03,8890.53,655.531
10600,212,7380.03,9309.18,658.706
10650,213,7380.03,9428.77,661.673
10700,214,7380.03,9325.28,664.646
10750,215,7380.03,9785.09,667.745
10800,216,7380.03,9386.2,670.993
10850,217,7380.03,9908.41,674.28
10900,218,7380.03,9404.3,677.4
10950,219,7380.03,9288.36,680.666
11000,220,7380.03,9453.77,683.77
11050,221,7380.03,8808.88,686.886
11100,222,7380.03,9168.47,690.182
11150,223,7380.03,7932.55,693.465
11200,224,7380.03,9588.92,696.613
11250,225,7380.03,9318.72,699.848
11300,226,7380.03,9557.33,702.681
11350,227,7380.03,8997.07,705.838
11400,228,7380.03,8269.28,709.039
11450,229,7380.03,9848.43,712.26
11500,230,7380.03,10474,715.091
11550,231,7380.03,9623.04,718.08
11600,232,7380.03,8732.69,720.897
11650,233,7380.03,8148.74,724.201
11700,234,7380.03,9580.12,727.234
11750,235,7380.03,9028.92,730.566
11800,236,7380.03,9374.2,733.69
11850,237,7380.03,9606.42,736.734
11900,238,7380.03,9698.55,739.653
11950,239,7380.03,9385.57,742.904
12000,240,7380.03,9018.99,745.797
12050,241,7380.03,8781.58,748.791
12100,242,7380.03,9479.61,751.812
12150,243,7380.03,9384.91,754.753
12200,244,7380.03,9210.33,758.155
12250,245,7380.03,8658.57,761.31
12300,246,7380.03,9269.69,764.33
12350,247,7380.03,9368.72,767.289
12400,248,7380.03,9708.78,770.264
12450,249,7380.03,9480.81,773.351
12500,250,7380.03,10353.5,776.573
12550,251,7380.03,11091.1,779.788
12600,252,7380.03,10155.4,782.698
12650,253,7380.03,9722.99,785.663
12700,254,7380.03,9772.37,788.82
12750,255,7380.03,9137.91,791.98
12800,256,7380.03,9606.89,795.049
12850,257,7380.03,9295.86,798.106
12900,258,7380.03,9740.59,800.969
12950,259,7380.03,9218.61,804.108
13000,260,7380.03,9454.56,807.104
13050,261,7380.03,9224.04,810.428
13100,262,7380.03,9372.69,813.455
13150,263,7380.03,9765.05,816.492
13200,264,7380.03,9539.17,819.504
13250,265,7380.03,10244.4,822.824
13300,266,7380.03,9007.68,825.935
13350,267,7380.03,9218.61,828.882
13400,268,7380.03,9851.88,831.73
13450,269,7380.03,9713.46,835.033
13500,270,7380.03,9271.31,838.238
13550,271,7380.03,9334.88,841.395
13600,272,7380.03,9323.26,844.493
13650,273,7380.03,9955.01,847.407
13700,274,7380.03,9662.91,850.548
13750,275,7380.03,9344.1,853.523
13800,276,7380.03,9982.22,856.673
13850,277,7380.03,9046.22,859.715
13900,278,7380.03,10031.1,862.852
13950,279,7380.03,9688.87,866.009
14000,280,7380.03,10177.9,869.199
14050,281,7380.03,9325.97,872.282
14100,282,7380.03,9792.04,875.406
14150,283,7380.03,9680.25,878.3
14200,284,7380.03,9935.98,881.2
14250,285,7380.03,10036.4,884.158
14300,286,7380.03,9424.48,887.266
14350,287,7380.03,9234.61,890.323
14400,288,7380.03,11159.3,893.333
14450,289,7380.03,10556.5,896.343
14500,290,7380.03,9016.35,899.274
14550,291,7380.03,9102.99,902.299
14600,292,7380.03,9838.8,905.51
14650,293,7380.03,9547.18,908.973
14700,294,7380.03,9024.66,911.929
14750,295,7380.03,7740.28,914.855
14800,296,7380.03,9326.13,917.828
14850,297,7380.03,9775.53,920.981
14900,298,7380.03,9609.5,924.192
14950,299,7380.03,8678.05,927.307
15000,300,7345.69,9779.54,930.167
15050,301,7345.69,8881.37,933.117
15100,302,7345.69,8866.74,936.092
