Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,7378.68,49999.1,0.043
50,1,7378.68,50760,3.079
100,2,7378.68,42301.1,6.373
150,3,7378.68,40047.9,9.492
200,4,7378.68,37725.1,12.833
250,5,7378.68,38416.1,16.082
300,6,7378.68,32527.1,19.106
350,7,7378.68,20136.7,22.103
400,8,7378.68,9847.08,24.977
450,9,7378.68,9775.84,27.957
500,10,7378.68,8779.05,31.058
550,11,7378.68,9696.55,34.139
600,12,7378.68,8406.33,37.32
650,13,7378.68,8742.29,40.494
700,14,7378.68,9762.75,43.864
750,15,7378.68,9541.24,47.059
800,16,7378.68,10211.9,50.031
850,17,7378.68,9216.81,53.174
900,18,7378.68,10147.1,56.144
950,19,7378.68,9134.11,58.965
1000,20,7378.68,9199.28,62.108
1050,21,7378.68,9837.46,65.241
1100,22,7378.68,9882.93,68.291
1150,23,7378.68,9870.17,71.375
1200,24,7378.68,7378.68,74.637
1250,25,7378.68,9301.9,77.742
1300,26,7378.68,9778.19,81.043
1350,27,7378.68,9437.34,84.19
1400,28,7378.68,9477.2,87.146
1450,29,7378.68,9307.22,90.261
1500,30,7378.68,9109.74,93.546
1550,31,7378.68,9452.09,96.757
1600,32,7378.68,8729.6,99.692
1650,33,7378.68,9033.6,102.83
1700,34,7378.68,9579.93,105.669
1750,35,7378.68,9838.48,108.892
1800,36,7378.68,9428.57,112.363
1850,37,7378.68,9369.77,115.433
1900,38,7378.68,8737.49,118.418
1950,39,7378.68,9391,121.493
2000,40,7378.68,9567.65,124.494
2050,41,7378.68,9307.22,127.526
2100,42,7378.68,9438.83,130.684
2150,43,7378.68,9426,133.754
2200,44,7378.68,9263.8,137.033
2250,45,7378.68,9224.2,140.385
2300,46,7378.68,9097.03,143.748
2350,47,7378.68,9696.56,146.771
2400,48,7378.68,8473.31,149.96
2450,49,7378.68,9180.77,153.047
2500,50,7378.68,8684.87,156.283
2550,51,7378.68,9697.2,159.232
2600,52,7378.68,9449.76,162.347
2650,53,7378.68,8672.74,165.399
2700,54,7378.68,8599.44,168.37
2750,55,7378.68,10037,171.259
2800,56,7378.68,9526.32,174.465
2850,57,7378.68,10093.4,177.587
2900,58,7378.68,9265.04,180.771
2950,59,7378.68,9497.9,183.881
3000,60,7378.68,9585.09,186.993
3050,61,7378.68,9190.75,189.872
3100,62,7378.68,8839.28,193.016
3150,63,7378.68,9652.41,196.111
3200,64,7378.68,9858.84,199.113
3250,65,7378.68,10050.9,202.335
3300,66,7378.68,9315.54,205.522
3350,67,7378.68,10341.2,208.624
3400,68,7378.68,9404.37,212.121
3450,69,7378.68,9130.36,215.264
3500,70,7378.68,9667.37,218.527
3550,71,7378.68,9088.3,221.73
3600,72,7378.68,10132.6,224.878
3650,73,7378.68,9675.37,227.817
3700,74,7378.68,9667.37,230.894
3750,75,7378.68,9325.06,233.949
3800,76,7378.68,9095.13,236.95
3850,77,7378.68,9445.22,240.157
3900,78,7378.68,9525.9,243.291
3950,79,7378.68,10018.1,246.415
4000,80,7378.68,9815.5,249.673
4050,81,7378.68,8927,252.874
4100,82,7378.68,9093.59,256.187
4150,83,7378.68,9308.76,259.345
4200,84,7378.68,9838.48,262.466
4250,85,7378.68,9039.35,265.308
4300,86,7378.68,8965.73,268.738
4350,87,7378.68,9874.56,271.783
4400,88,7378.68,9387.46,274.999
4450,89,7378.68,9292.57,277.937
4500,90,7378.68,9558.53,281.122
4550,91,7378.68,9890.06,284.066
4600,92,7378.68,9253.17,286.959
4650,93,7378.68,9325.67,289.913
4700,94,7378.68,8890.86,293.013
4750,95,7378.68,9733.1,296.114
4800,96,7378.68,9445.27,299.213
4850,97,7378.68,8919.87,302.505
4900,98,7378.68,9624.11,305.738
4950,99,7378.68,8592.94,308.944
5000,100,7378.68,9433,312.481
5050,101,7378.68,8362.8,315.799
5100,102,7378.68,8429.63,319.064
5150,103,7378.68,9356.8,322.151
5200,104,7378.68,9509.04,325.225
5250,105,7378.68,8514.91,328.509
5300,106,7378.68,9512.97,331.674
5350,107,7378.68,9379.27,334.829
5400,108,7378.68,9673.25,337.884
5450,109,7378.68,9687.89,341.31
5500,110,7378.68,9517.78,344.473
