Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,7216.17,50191.4,0.058
50,1,7216.17,50119.3,3.839
100,2,7216.17,32790.6,7.126
150,3,7216.17,11221.6,10.58
200,4,7216.17,11245.3,13.983
250,5,7216.17,9828.14,17.356
300,6,7216.17,9261.35,20.674
350,7,7216.17,9459.57,23.636
400,8,7216.17,9755.61,26.908
450,9,7216.17,9609.67,30.069
500,10,7216.17,9518.98,33.384
550,11,7216.17,9616.81,36.526
600,12,7216.17,8239.03,39.96
650,13,7216.17,8272.82,43.254
700,14,7216.17,8756.7,46.573
750,15,7216.17,9570.58,50.091
800,16,7216.17,9512.05,53.228
850,17,7216.17,9685.73,56.467
900,18,7216.17,9475.49,59.842
950,19,7216.17,9151.14,63.197
1000,20,7216.17,8520.93,66.541
1050,21,7216.17,9019.99,69.753
1100,22,7216.17,9134.47,72.991
1150,23,7216.17,10049.4,76.725
1200,24,7216.17,9989.52,79.981
1250,25,7216.17,8755.19,83.383
1300,26,7216.17,8380.39,86.575
1350,27,7216.17,9585.64,90.093
1400,28,7216.17,8069.83,93.63
1450,29,7216.17,8120.78,96.923
1500,30,7216.17,7742.29,99.999
1550,31,7216.17,9210.92,103.376
1600,32,7216.17,9442.3,106.646
1650,33,7216.17,8429.93,110.651
1700,34,7216.17,9640.65,114.167
1750,35,7216.17,9761.95,117.823
1800,36,7216.17,9645.74,121.356
1850,37,7216.17,8057.15,124.658
1900,38,7216.17,9279.7,127.779
1950,39,7216.17,10118.5,130.99
2000,40,7216.17,9731.43,134.233
2050,41,7216.17,9170.94,137.56
2100,42,7216.17,9175.89,141.105
2150,43,7216.17,8907.74,144.192
2200,44,7216.17,9723.39,147.319
2250,45,7216.17,9122.16,150.598
2300,46,7216.17,9265.74,154.09
2350,47,7216.17,9055.58,157.204
2400,48,7216.17,9504.87,160.589
2450,49,7216.17,9064.21,164.062
2500,50,7216.17,8952.02,167.131
2550,51,7216.17,8328.15,170.614
2600,52,7216.17,10075.4,173.66
2650,53,7216.17,8530.64,176.969
2700,54,7216.17,9160.8,180.207
2750,55,7216.17,9752.41,183.356
2800,56,7216.17,9546.56,186.389
2850,57,7216.17,9388.85,189.453
2900,58,7216.17,8779.73,192.501
2950,59,7216.17,8700.55,195.771
3000,60,7216.17,7781.64,199.008
3050,61,7216.17,9252.45,202.441
3100,62,7216.17,8245.29,206.101
3150,63,7216.17,8254.81,209.4
3200,64,7216.17,7992.83,212.582
3250,65,7216.17,9199.26,215.774
3300,66,7216.17,9346.35,219.146
3350,67,7216.17,8677.58,222.303
3400,68,7216.17,9718.84,225.659
3450,69,7216.17,8116.25,228.872
3500,70,7216.17,9315.18,232.352
3550,71,7216.17,9318.28,235.713
3600,72,7216.17,9766.01,239.395
3650,73,7216.17,8971.6,242.591
3700,74,7216.17,9724.68,245.973
3750,75,7216.17,9402.59,249.3
3800,76,7216.17,9387.02,252.616
3850,77,7216.17,9716.37,256.161
3900,78,7216.17,9180.27,259.422
3950,79,7216.17,8479.18,263.008
4000,80,7216.17,9450.56,266.374
4050,81,7216.17,8598.79,269.691
4100,82,7216.17,9494.79,273.176
4150,83,7216.17,8601.73,276.611
4200,84,7216.17,9238.51,279.907
4250,85,7216.17,9785.65,282.975
4300,86,7216.17,8793.3,286.25
4350,87,7216.17,8850.12,289.73
4400,88,7216.17,8169.52,293.135
4450,89,7216.17,9791.41,296.336
4500,90,7216.17,8724.84,299.788
4550,91,7216.17,9601.95,302.83
4600,92,7216.17,9436.55,306.219
4650,93,7216.17,9155.05,309.704
4700,94,7216.17,9989.52,312.806
4750,95,7216.17,9091.67,316.185
4800,96,7216.17,9098,319.812
4850,97,7216.17,8490.7,323.069
4900,98,7216.17,8915.77,326.58
4950,99,7216.17,9046.37,329.937
5000,100,7216.17,9318.19,333.265
5050,101,7216.17,8984.38,336.271
5100,102,7216.17,9528.35,339.775
5150,103,7216.17,9177.61,343.148
5200,104,7202.11,9334.09,346.704
5250,105,7202.11,9010.09,349.92
5300,106,7202.11,9363.03,352.982
5350,107,7202.11,9357.04,356.062
5400,108,7202.11,9798.27,358.983
5450,109,7202.11,8891.92,362.177
5500,110,7202.11,8867.23,365.275
5550,111,7202.11,9425.09,368.37
5600,112,7202.11,8445.8,371.64
5650,113,7202.11,8862.77,375.187
5700,114,7202.11,9418.61,378.218
5750,115,7202.11,9381.3,381.458
5800,116,7202.11,9229.59,384.856
5850,117,7202.11,8566.76,388.104
5900,118,7202.11,8373.81,391.625
5950,119,7202.11,9321.52,394.798
6000,120,7202.11,8985.46,397.939
6050,121,7202.11,9422.6,401.223
6100,122,7202.11,8372.32,404.762
6150,123,7202.11,9183.69,408.125
6200,124,7202.11,9637.68,411.648
6250,125,7202.11,9527.26,415.091
6300,126,7202.11,9273.19,418.523
6350,127,7202.11,8439.24,421.905
6400,128,7202.11,9165.62,424.676
