Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,7198.74,49744,0.044
50,1,7236.07,47343.3,4.093
100,2,7233.96,42331,7.717
150,3,7233.96,12832,11.155
200,4,7233.96,10308,14.842
250,5,7233.96,8979.38,17.727
300,6,7233.96,9815.18,21.071
350,7,7233.96,8691.98,24.592
400,8,7233.96,9677.69,27.85
450,9,7233.96,9206.48,31.085
500,10,7233.96,9701.64,34.37
550,11,7233.96,9424.71,37.995
600,12,7233.96,9615.69,41.304
650,13,7233.96,9264.34,44.51
700,14,7233.96,8936.79,47.866
750,15,7233.96,8348.56,50.991
800,16,7233.96,8095.82,54.385
850,17,7233.96,9815.18,57.622
900,18,7233.96,9003.61,60.975
950,19,7233.96,9654.79,64.003
1000,20,7233.96,9225.54,67.42
1050,21,7233.96,9135.56,71.115
1100,22,7233.96,10086.5,74.686
1150,23,7233.96,9916.36,78.03
1200,24,7233.96,8261.98,81.317
1250,25,7233.96,9139.92,84.384
1300,26,7233.96,9701.64,87.635
1350,27,7233.96,8274.08,90.989
1400,28,7233.96,9816.04,93.912
1450,29,7233.96,8646.68,97.014
1500,30,7233.96,7233.96,100.341
1550,31,7233.96,9403,103.779
1600,32,7233.96,9618.33,107.156
1650,33,7233.96,9867.57,110.441
1700,34,7233.96,9076.31,113.752
1750,35,7233.96,8592.75,116.972
1800,36,7233.96,9119.08,120.328
1850,37,7233.96,8479.95,123.963
1900,38,7233.96,9230.48,127.41
1950,39,7233.96,9324.49,130.777
2000,40,7233.96,9500.97,134.126
2050,41,7233.96,8616.43,137.734
2100,42,7233.96,9667.24,141.111
2150,43,7233.96,9362.47,144.121
2200,44,7233.96,7871.19,147.352
2250,45,7233.96,9276.64,150.873
2300,46,7233.96,9630.78,154.241
2350,47,7233.96,9879.26,157.59
2400,48,7233.96,9383.34,160.837
2450,49,7233.96,8967.78,164.06
2500,50,7233.96,9352.56,167.582
2550,51,7233.96,8928.69,171.164
2600,52,7233.96,9535.45,174.84
2650,53,7233.96,9791.89,178.092
2700,54,7233.96,8826.19,181.253
2750,55,7233.96,9713.86,184.33
2800,56,7233.96,9614.3,187.551
2850,57,7233.96,8715.43,190.69
2900,58,7233.96,9632.41,193.937
2950,59,7233.96,8637.59,196.839
3000,60,7233.96,9528.83,200.141
3050,61,7233.96,9867.2,203.701
3100,62,7233.96,8887.96,207.116
3150,63,7233.96,9090.82,210.465
3200,64,7233.96,8724.23,213.782
3250,65,7219.89,9160.25,217.142
3300,66,7219.89,9556.52,220.529
3350,67,7219.89,9277.17,223.912
3400,68,7219.89,8695.36,227.284
3450,69,7219.89,9373.54,230.723
3500,70,7219.89,10540.1,233.797
3550,71,7219.89,9796.84,237.306
3600,72,7219.89,9528.13,240.736
3650,73,7219.89,9390.34,244.266
3700,74,7219.89,9247.82,247.244
3750,75,7219.89,9202.32,250.477
3800,76,7219.89,9125.4,253.738
3850,77,7219.89,9032.83,257.19
3900,78,7219.89,8935.55,260.728
3950,79,7219.89,9853.51,263.932
4000,80,7219.89,8829.63,267.337
4050,81,7219.89,9188.81,270.801
4100,82,7219.89,9200.71,273.969
4150,83,7219.89,8319.26,277.408
4200,84,7219.89,8937.91,280.679
4250,85,7219.89,9275.85,284.023
4300,86,7219.89,8757.19,287.116
4350,87,7219.89,9551.99,290.509
4400,88,7219.89,9930.54,293.861
4450,89,7219.89,8260.02,297.23
4500,90,7219.89,9424.83,300.772
4550,91,7219.89,7482.81,304.068
4600,92,7219.89,8874.23,307.884
4650,93,7219.89,7839.06,311.12
4700,94,7219.89,9533.32,314.348
4750,95,7219.89,8864.24,317.538
4800,96,7219.89,8435.54,320.542
4850,97,7219.89,9116.19,323.873
4900,98,7219.89,9003.06,327.468
4950,99,7219.89,9771.05,330.669
5000,100,7219.89,9462.9,334.015
5050,101,7219.89,8993.29,337.621
5100,102,7219.89,9864.39,341.077
5150,103,7219.89,9476.42,344.646
5200,104,7219.79,8888.62,347.982
5250,105,7219.79,9387.59,351.123
5300,106,7219.79,9305.34,354.388
5350,107,7219.79,9141.72,357.408
5400,108,7219.79,9419.95,360.751
5450,109,7219.79,9961.64,364.479
5500,110,7219.79,9684.99,367.945
5550,111,7219.79,8795.5,371.534
5600,112,7219.79,8699.73,375.072
5650,113,7219.79,9439.75,378.218
5700,114,7219.79,9616.62,381.635
5750,115,7219.79,9532.35,385.241
5800,116,7219.79,9465.49,388.382
5850,117,7219.79,9486.81,391.743
5900,118,7219.79,9682.56,394.922
5950,119,7219.79,9226.43,398.248
6000,120,7219.79,9659.1,401.505
6050,121,7219.79,8836.83,404.812
6100,122,7219.79,9779.51,408.555
6150,123,7219.79,9262.47,411.851
6200,124,7219.79,8179.31,414.816
6250,125,7219.79,8965.96,417.942
6300,126,7219.79,9349.92,421.575
6350,127,7219.79,9120.54,424.791
6400,128,7219.79,9647.24,428.114
6450,129,7219.79,9519.68,431.551
