Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,7203.66,49407.2,0.045
50,1,7203.66,47108.7,3.4
100,2,7203.66,44930.6,6.835
150,3,7236.07,11394.5,10.298
200,4,7236.07,9433.89,14.06
250,5,7236.07,9676.24,17.301
300,6,7236.07,9490.45,20.625
350,7,7236.07,8091.03,23.888
400,8,7236.07,9385.45,27.304
450,9,7236.07,8869.99,30.898
500,10,7236.07,8787.68,34.245
550,11,7236.07,8823.48,37.463
600,12,7236.07,9565.58,40.724
650,13,7236.07,9403.63,43.832
700,14,7236.07,8832.83,47.62
750,15,7236.07,9226.8,51.811
800,16,7236.07,8522.8,54.994
850,17,7236.07,9425.17,58.506
900,18,7236.07,9458.18,62.028
950,19,7236.07,9890.84,65.629
1000,20,7236.07,8951.65,69.105
1050,21,7236.07,9508.99,72.506
1100,22,7236.07,9566.45,75.873
1150,23,7236.07,8088.06,79.365
1200,24,7236.07,9465.82,83.046
1250,25,7236.07,9253.71,86.443
1300,26,7236.07,8256.34,89.881
1350,27,7236.07,9076.7,93.327
1400,28,7236.07,9457.38,96.525
1450,29,7236.07,9142.11,100
1500,30,7236.07,10209.5,103.454
1550,31,7236.07,8220.28,106.905
1600,32,7236.07,8763.67,110.286
1650,33,7236.07,9469.48,113.914
1700,34,7236.07,9336.35,117.252
1750,35,7236.07,9104.01,120.358
1800,36,7236.07,9701.26,123.741
1850,37,7236.07,9352.47,127.332
1900,38,7236.07,8529.77,130.719
1950,39,7236.07,9659.66,133.932
2000,40,7236.07,9268.03,137.278
2050,41,7236.07,9738.93,140.761
2100,42,7236.07,8818.17,144.103
2150,43,7236.07,9266.32,147.428
2200,44,7236.07,9712.17,150.685
2250,45,7236.07,8787.25,154.145
2300,46,7236.07,9330.94,157.537
2350,47,7236.07,9427.39,161.008
2400,48,7236.07,8469.39,164.372
2450,49,7236.07,8928.55,167.304
2500,50,7236.07,8005.55,170.829
2550,51,7236.07,9622.93,174.19
2600,52,7236.07,9814.57,177.591
2650,53,7236.07,9536.36,181.042
2700,54,7236.07,9393.63,184.157
2750,55,7236.07,9743.28,187.523
2800,56,7236.07,9089.9,190.786
2850,57,7236.07,9304.42,194.172
2900,58,7236.07,9629.09,197.684
