Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
100,0,60963.3,876286,11.168
200,1,60963.3,854300,22.218
300,2,60963.3,826579,33.209
400,3,60963.3,788094,44.118
500,4,60963.3,788094,55.104
600,5,60963.3,714864,66.462
700,6,60963.3,694409,77.433
800,7,60963.3,689333,88.352
900,8,60963.3,673373,99.432
1000,9,60963.3,660287,110.743
1100,10,60963.3,653737,121.98
1200,11,60963.3,614081,132.873
1300,12,60963.3,610376,143.819
1400,13,60963.3,610376,154.834
1500,14,60963.3,610376,165.793
1600,15,60963.3,581273,176.735
1700,16,60963.3,581273,187.488
1800,17,60963.3,581273,198.524
1900,18,60963.3,570449,209.436
2000,19,60963.3,558287,220.679
2100,20,60963.3,552589,231.93
2200,21,60963.3,552589,243.146
2300,22,60963.3,552589,254.011
2400,23,60963.3,552589,264.978
2500,24,60963.3,552589,276.056
2600,25,60963.3,552589,286.989
2700,26,60963.3,552589,298.012
2800,27,60963.3,552589,308.912
2900,28,60963.3,552589,319.894
3000,29,60963.3,552589,330.855
3100,30,60963.3,552589,341.761
3200,31,60963.3,552589,352.751
3300,32,60963.3,552589,363.566
3400,33,60963.3,552589,374.638
3500,34,60963.3,552589,385.537
3600,35,60963.3,552589,396.507
3700,36,60963.3,552589,407.574
3800,37,60963.3,508489,418.577
3900,38,60963.3,508489,429.421
4000,39,60963.3,508489,440.487
4100,40,60963.3,508489,451.478
4200,41,60963.3,508489,462.359
4300,42,60963.3,441751,473.579
4400,43,60963.3,441751,484.491
4500,44,60963.3,441751,495.454
4600,45,60963.3,441751,506.38
4700,46,60963.3,441751,517.265
4800,47,60963.3,441751,528.17
4900,48,60963.3,419775,539.101
5000,49,60963.3,419775,549.987
5100,50,60963.3,419775,560.949
5200,51,60963.3,413676,571.801
5300,52,60963.3,408886,583.016
5400,53,60963.3,408886,593.918
5500,54,60963.3,408886,604.804
5600,55,60963.3,408886,615.812
5700,56,60963.3,404944,626.819
5800,57,60963.3,404944,637.67
5900,58,60963.3,404944,648.611
6000,59,60963.3,404944,659.543
6100,60,60963.3,404944,670.51
6200,61,60963.3,404944,681.512
6300,62,60963.3,404944,692.336
6400,63,60963.3,404944,703.33
6500,64,60963.3,404944,714.426
6600,65,60963.3,404944,725.731
6700,66,60963.3,404944,736.65
6800,67,60963.3,404944,747.635
6900,68,60963.3,404944,758.539
7000,69,60963.3,404944,769.543
7100,70,60963.3,404944,780.548
7200,71,60963.3,404944,791.411
7300,72,60963.3,404944,802.402
7400,73,60963.3,404944,813.325
7500,74,60963.3,404944,824.331
7600,75,60963.3,404944,835.32
7700,76,60963.3,404944,846.088
7800,77,60963.3,404944,857.011
7900,78,60963.3,404944,868.085
8000,79,60963.3,404944,879.148
8100,80,60963.3,404944,890.213
8200,81,60963.3,404944,901.503
8300,82,60963.3,404944,912.69
8400,83,60963.3,404944,923.963
8500,84,60963.3,404944,935.096
8600,85,60963.3,404944,946.346
8700,86,60963.3,404944,957.632
8800,87,60963.3,404944,969.168
8900,88,60963.3,404944,980.983
9000,89,60963.3,404944,992.607
9100,90,60963.3,404944,1004.33
9200,91,60963.3,404944,1016.07
9300,92,60963.3,404944,1027.48
9400,93,60963.3,404944,1038.66
9500,94,60963.3,404944,1049.95
9600,95,60963.3,368027,1061.06
9700,96,60963.3,368027,1071.97
9800,97,60963.3,368027,1083.05
9900,98,60963.3,368027,1094.04
10000,99,60963.3,368027,1105.2
10100,100,60963.3,368027,1116.24
10200,101,60963.3,368027,1127.16
10300,102,60963.3,368027,1138.08
10400,103,60963.3,368027,1149.37
10500,104,60963.3,368027,1160.4
10600,105,60963.3,368027,1171.16
10700,106,60963.3,368027,1182.24
10800,107,60963.3,368027,1193.5
10900,108,60963.3,368027,1204.65
11000,109,60963.3,368027,1216.39
11100,110,60963.3,368027,1227.88
11200,111,60963.3,368027,1239.26
11300,112,60963.3,368027,1250.67
11400,113,60963.3,368027,1261.73
11500,114,60963.3,368027,1272.66
11600,115,60963.3,368027,1283.65
11700,116,60963.3,368027,1294.55
11800,117,60963.3,368027,1305.44
11900,118,60963.3,368027,1316.41
12000,119,60963.3,368027,1327.39
12100,120,60963.3,368027,1338.25
12200,121,60963.3,368027,1349.25
12300,122,60963.3,368027,1360.19
12400,123,60963.3,368027,1370.98
12500,124,60963.3,368027,1381.93
12600,125,60963.3,328696,1392.7
12700,126,60963.3,328696,1403.67
12800,127,60963.3,328696,1414.66
12900,128,60963.3,328696,1425.52
13000,129,60963.3,328696,1436.54
13100,130,60963.3,328696,1447.61
13200,131,60963.3,328696,1458.5
13300,132,60963.3,328696,1469.85
13400,133,60963.3,328696,1481.05
13500,134,60963.3,328696,1492.11
13600,135,60963.3,328696,1503.27
13700,136,60963.3,328696,1514.57
13800,137,60963.3,328696,1525.75
13900,138,60963.3,328696,1536.9
14000,139,60963.3,328696,1548.08
14100,140,60963.3,328696,1559.07
14200,141,60963.3,328696,1570.21
14300,142,60963.3,328696,1581.42
14400,143,60963.3,328696,1592.51
14500,144,60963.3,328696,1603.6
14600,145,60963.3,328696,1614.68
14700,146,60963.3,328696,1625.53
14800,147,60963.3,328696,1636.64
14900,148,60963.3,328696,1647.52
15000,149,60963.3,328696,1658.44
15100,150,60963.3,317056,1669.32
15200,151,60963.3,317056,1680.17
15300,152,60963.3,317056,1691.15
15400,153,60963.3,317056,1702.13
15500,154,60963.3,317056,1713.05
15600,155,60963.3,317056,1724.21
15700,156,60963.3,317056,1735.26
15800,157,60963.3,317056,1746.13
15900,158,60963.3,317056,1757.45
16000,159,60963.3,317056,1770.07
16100,160,60963.3,317056,1782.13
16200,161,60963.3,317056,1793.63
16300,162,60963.3,317056,1804.88
16400,163,60963.3,317056,1816.29
16500,164,60963.3,317056,1827.55
16600,165,60963.3,317056,1838.62
16700,166,60963.3,317056,1849.83
16800,167,60963.3,317056,1860.99
16900,168,60963.3,317056,1872.04
17000,169,60963.3,317056,1883.48
17100,170,60963.3,317056,1894.54
17200,171,60963.3,297992,1905.35
17300,172,60963.3,297992,1916.41
17400,173,60963.3,297992,1927.44
17500,174,60963.3,297992,1938.4
17600,175,60963.3,297992,1949.62
17700,176,60963.3,297992,1960.68
17800,177,60963.3,297992,1971.54
17900,178,60963.3,277830,1982.86
18000,179,60963.3,277830,1994.08
18100,180,60963.3,277830,2004.94
18200,181,60963.3,277830,2015.97
18300,182,60963.3,277830,2026.9
18400,183,60963.3,277830,2037.72
18500,184,60963.3,277830,2048.64
18600,185,60963.3,277830,2059.45
18700,186,60963.3,277830,2070.21
18800,187,60963.3,277830,2081.24
18900,188,60963.3,277830,2092.18
19000,189,60963.3,277830,2103.1
19100,190,60963.3,277830,2114.59
19200,191,60963.3,277830,2125.48
19300,192,60963.3,277830,2136.4
19400,193,60963.3,277830,2147.22
19500,194,60963.3,277830,2158.3
19600,195,60963.3,277830,2169.49
19700,196,60963.3,277830,2180.54
19800,197,60963.3,277830,2191.78
19900,198,60963.3,277830,2203.55
20000,199,60963.3,277830,2215.39
20100,200,60963.3,277830,2227.27
20200,201,60963.3,277830,2239.55
20300,202,60963.3,277830,2251.72
20400,203,60963.3,277830,2262.94
20500,204,60963.3,277830,2275.36
20600,205,60963.3,277830,2288.19
20700,206,60963.3,277830,2300.5
20800,207,60963.3,277830,2312.61
20900,208,60963.3,277830,2324.32
21000,209,60963.3,277830,2336.31
21100,210,60963.3,277830,2348.23
21200,211,60963.3,277830,2359.65
21300,212,60963.3,277830,2371.26
21400,213,60963.3,277830,2382.9
21500,214,60963.3,277830,2394.37
21600,215,60963.3,277830,2405.91
21700,216,60963.3,277830,2417.49
21800,217,60963.3,277830,2429.23
21900,218,60963.3,277830,2440.67
22000,219,60963.3,277830,2451.98
22100,220,60963.3,277830,2463.2
22200,221,60963.3,277830,2474.36
22300,222,60963.3,277830,2485.75
22400,223,60963.3,277830,2497.02
22500,224,60963.3,277830,2508.58
22600,225,60963.3,277830,2519.92
22700,226,60963.3,277830,2531.6
22800,227,60963.3,277830,2542.87
22900,228,60963.3,277830,2554.29
23000,229,60963.3,277830,2566.05
23100,230,60963.3,268928,2577.64
23200,231,60963.3,268928,2589.76
23300,232,60963.3,268928,2601.72
23400,233,60963.3,268928,2613.67
23500,234,60963.3,268928,2625.05
23600,235,60963.3,268928,2636.38
23700,236,60963.3,268928,2647.83
23800,237,60963.3,268928,2659.13
23900,238,60963.3,268928,2670.14
