Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
50,0,1.92675e+06,1.35115e+08,240.838
100,1,1.92675e+06,1.34849e+08,473.857
150,2,1.92675e+06,1.34353e+08,705.197
200,3,1.92675e+06,1.32323e+08,936.598
250,4,1.92675e+06,1.22606e+08,1167.49
300,5,1.92675e+06,1.16279e+08,1398.97
350,6,1.92675e+06,1.02152e+08,1629.77
400,7,1.92675e+06,1.0203e+08,1860.36
450,8,1.92675e+06,1.01068e+08,2094.82
500,9,1.92675e+06,1.01068e+08,2324.34
550,10,1.92675e+06,9.58027e+07,2556.53
600,11,1.92675e+06,9.58027e+07,2787.78
650,12,1.92675e+06,9.44204e+07,3020.86
700,13,1.92675e+06,9.44204e+07,3252.8
750,14,1.92675e+06,8.65626e+07,3484.49
800,15,1.92675e+06,8.65626e+07,3716.04
850,16,1.92675e+06,8.47736e+07,3947.18
900,17,1.92675e+06,8.47736e+07,4178.57
950,18,1.92675e+06,8.14951e+07,4407.34
1000,19,1.92675e+06,8.14951e+07,4638.32
1050,20,1.92675e+06,8.14951e+07,4869.38
1100,21,1.92675e+06,8.14951e+07,5099.52
1150,22,1.92675e+06,7.8802e+07,5330.88
1200,23,1.92675e+06,7.8802e+07,5564.24
1250,24,1.92675e+06,7.84949e+07,5801.56
1300,25,1.92675e+06,7.84949e+07,6036.14
1350,26,1.92675e+06,7.63463e+07,6267.63
1400,27,1.92675e+06,7.63463e+07,6498.6
1450,28,1.92675e+06,7.63463e+07,6729.6
1500,29,1.92675e+06,7.63463e+07,6961.07
1550,30,1.92675e+06,7.63463e+07,7192.6
1600,31,1.92675e+06,7.63463e+07,7422.5
1650,32,1.92675e+06,7.63463e+07,7653.87
1700,33,1.92675e+06,7.63463e+07,7893.04
1750,34,1.92675e+06,7.63463e+07,8124.73
1800,35,1.92675e+06,7.63463e+07,8354.3
1850,36,1.92675e+06,7.63463e+07,8585.18
1900,37,1.92675e+06,7.63463e+07,8815.85
1950,38,1.92675e+06,7.63463e+07,9045.96
2000,39,1.92675e+06,7.63463e+07,9277.62
2050,40,1.92675e+06,7.63463e+07,9508.2
2100,41,1.92675e+06,7.63463e+07,9737.96
2150,42,1.92675e+06,7.53994e+07,9974.47
2200,43,1.92675e+06,7.53994e+07,10204.8
2250,44,1.92675e+06,7.53994e+07,10433.7
2300,45,1.92675e+06,6.1689e+07,10662.9
2350,46,1.92675e+06,6.1689e+07,10892.3
2400,47,1.92675e+06,6.1689e+07,11128.6
2450,48,1.92675e+06,6.1689e+07,11360.8
2500,49,1.92675e+06,6.1689e+07,11590.8
2550,50,1.92675e+06,6.1689e+07,11822.5
2600,51,1.92675e+06,6.1689e+07,12055.6
2650,52,1.92675e+06,6.1689e+07,12287.4
2700,53,1.92675e+06,6.1689e+07,12516
2750,54,1.92675e+06,6.1689e+07,12745
2800,55,1.92675e+06,6.1689e+07,12977.6
2850,56,1.92675e+06,6.1689e+07,13210.1
2900,57,1.92675e+06,6.1689e+07,13439.2
2950,58,1.92675e+06,6.1689e+07,13669.2
3000,59,1.92675e+06,6.1689e+07,13898.2
3050,60,1.92675e+06,6.1689e+07,14127.5
3100,61,1.92675e+06,6.1689e+07,14358.1
3150,62,1.92675e+06,6.1689e+07,14587.8
3200,63,1.92675e+06,6.1689e+07,14823.9
3250,64,1.92675e+06,6.1689e+07,15054.7
3300,65,1.92675e+06,5.59532e+07,15286.5
3350,66,1.92675e+06,5.59532e+07,15517.2
3400,67,1.92675e+06,5.59532e+07,15746.1
3450,68,1.92675e+06,5.59532e+07,15976
3500,69,1.92675e+06,5.59532e+07,16204.6
3550,70,1.92675e+06,5.59532e+07,16433.9
3600,71,1.92675e+06,5.59532e+07,16662.9
3650,72,1.92675e+06,5.59532e+07,16892.5
3700,73,1.92675e+06,5.59532e+07,17122.9
3750,74,1.92675e+06,5.59532e+07,17352.6
3800,75,1.92675e+06,5.59532e+07,17583.7
3850,76,1.92675e+06,5.59532e+07,17819.7
3900,77,1.92675e+06,5.59532e+07,18050
3950,78,1.92675e+06,5.59532e+07,18283.2
4000,79,1.92675e+06,5.59532e+07,18511.4
4050,80,1.92675e+06,4.82077e+07,18740.8
4100,81,1.92675e+06,4.82077e+07,18970.7
4150,82,1.92675e+06,4.82077e+07,19204.1
4200,83,1.92675e+06,4.82077e+07,19434.3
4250,84,1.92675e+06,4.82077e+07,19664.7
4300,85,1.92675e+06,4.82077e+07,19897.7
4350,86,1.92675e+06,4.82077e+07,20130.7
4400,87,1.92675e+06,4.82077e+07,20362.1
4450,88,1.92675e+06,4.82077e+07,20592.7
4500,89,1.92675e+06,4.28556e+07,20824.2
4550,90,1.92675e+06,4.28556e+07,21056
4600,91,1.92675e+06,4.28556e+07,21286.6
4650,92,1.92675e+06,4.28556e+07,21522.3
4700,93,1.92675e+06,4.28556e+07,21756
4750,94,1.92675e+06,4.28556e+07,21985.5
4800,95,1.92675e+06,4.28556e+07,22216.2
4850,96,1.92675e+06,4.28556e+07,22446.8
4900,97,1.92675e+06,4.28556e+07,22676.5
4950,98,1.92675e+06,4.28556e+07,22905.3
5000,99,1.92675e+06,4.28556e+07,23136.5
5050,100,1.92675e+06,4.28556e+07,23369.8
5100,101,1.92675e+06,4.28556e+07,23601.2
5150,102,1.92675e+06,4.28556e+07,23830.8
5200,103,1.92675e+06,4.28556e+07,24061.4
5250,104,1.92675e+06,4.28556e+07,24293
