Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,61207,907894,0.095
100,1,61689.5,869372,7.282
200,2,61689.5,784556,13.835
300,3,61689.5,758587,21.477
400,4,61689.5,334680,28.462
500,5,61689.5,159370,35.558
600,6,61689.5,177740,42.699
700,7,61689.5,139534,49.796
800,8,61689.5,137493,56.417
900,9,61689.5,162574,63.374
1000,10,61689.5,124413,70.147
1100,11,61689.5,120346,77.187
1200,12,61689.5,106311,84.505
1300,13,61689.5,119396,91.638
1400,14,61689.5,111241,98.9
1500,15,61689.5,129580,105.133
1600,16,61689.5,112706,112.014
1700,17,61689.5,113096,118.934
1800,18,61689.5,109835,125.92
1900,19,61689.5,122161,132.158
2000,20,61689.5,89771.2,139.046
2100,21,61689.5,104517,146.161
2200,22,61689.5,110473,152.734
2300,23,61689.5,104978,159.446
2400,24,61689.5,100237,166.348
2500,25,61689.5,92767.3,173.545
2600,26,61689.5,100089,180.49
2700,27,61689.5,100911,187.603
2800,28,61689.5,101963,194.04
2900,29,61689.5,101954,200.729
3000,30,61689.5,101244,207.727
3100,31,61689.5,104476,214.362
3200,32,61689.5,110825,221.148
3300,33,61689.5,101044,228.096
3400,34,61689.5,95407.6,235.085
3500,35,61689.5,99389.8,241.954
3600,36,61689.5,105685,250.007
3700,37,61689.5,98802.2,257.276
3800,38,61689.5,104972,264.052
3900,39,61689.5,107239,270.916
4000,40,61689.5,100603,277.654
4100,41,61689.5,100040,285.315
4200,42,61689.5,103706,292.553
4300,43,61689.5,104495,299.237
4400,44,61689.5,99200.4,306.509
4500,45,61689.5,96558.3,313.913
4600,46,61689.5,102991,320.779
4700,47,61689.5,94965.9,327.052
4800,48,61689.5,106312,333.815
4900,49,61689.5,82920.5,340.774
5000,50,61689.5,90910.2,347.969
5100,51,61689.5,105477,354.496
5200,52,61689.5,86882.5,361.128
5300,53,61689.5,102319,367.387
5400,54,61689.5,99905.3,374.85
5500,55,61689.5,93503.5,381.822
5600,56,61689.5,107370,388.074
5700,57,61689.5,98316.1,394.87
5800,58,61689.5,104838,401.589
5900,59,61689.5,101954,408.715
6000,60,61689.5,103853,415.47
6100,61,61689.5,100369,421.833
6200,62,61689.5,87448.2,428.432
6300,63,61689.5,102396,434.918
6400,64,61689.5,97523.9,442.01
6500,65,61689.5,91682.2,448.638
6600,66,61689.5,104632,455.385
6700,67,61689.5,112328,462.336
6800,68,61689.5,104627,469.214
6900,69,61689.5,104543,476.163
7000,70,61689.5,98213.7,482.827
7100,71,61689.5,97460.5,489.499
7200,72,61689.5,92964.9,496.201
7300,73,61689.5,93264.8,503.277
7400,74,61689.5,89194.3,510.377
7500,75,61689.5,105366,517.074
7600,76,61689.5,92824.5,523.872
7700,77,61689.5,108257,530.597
7800,78,61689.5,98875.8,537.518
7900,79,61689.5,101263,544.388
8000,80,61689.5,95370.8,551.23
8100,81,61689.5,105061,558.166
8200,82,61689.5,106404,564.926
8300,83,61689.5,101838,572.181
8400,84,61689.5,98816.9,579.068
8500,85,61689.5,97871.5,585.662
8600,86,61689.5,103709,592.41
8700,87,61689.5,109717,599.249
8800,88,61689.5,91857.9,606.501
8900,89,61689.5,106504,613.349
9000,90,61689.5,91298.3,620.258
9100,91,61689.5,101170,626.652
9200,92,61689.5,104341,633.727
9300,93,61689.5,93192.3,640.633
9400,94,61689.5,106495,647.204
9500,95,61689.5,97938,654.451
9600,96,61689.5,88420,660.981
9700,97,61689.5,94788.5,668.188
9800,98,61689.5,97614.9,675.098
9900,99,61689.5,107938,682.444
10000,100,61689.5,85179.6,689.257
10100,101,61689.5,107128,696.197
10200,102,61689.5,104016,702.795
10300,103,61689.5,102040,709.442
10400,104,61689.5,92306.4,715.597
10500,105,61689.5,105373,721.917
10600,106,61689.5,96015.9,728.96
10700,107,61689.5,128030,735.7
10800,108,61689.5,102801,742.569
10900,109,61689.5,101088,749.2
11000,110,61689.5,101352,755.666
11100,111,61689.5,105547,762.145
11200,112,61689.5,104881,769.087
11300,113,61689.5,103446,776.29
11400,114,61689.5,105422,783.213
11500,115,61689.5,87517.8,790.091
11600,116,61689.5,104954,796.801
11700,117,61689.5,82907.3,803.911
11800,118,61689.5,94099.1,810.597
11900,119,61689.5,104144,817.171
12000,120,61689.5,94614.5,823.738
12100,121,61689.5,104495,830.905
12200,122,61689.5,105305,838.076
12300,123,61689.5,104905,844.866
12400,124,61689.5,104191,851.637
12500,125,61689.5,89574.7,858.288
12600,126,61689.5,103608,865.14
12700,127,61689.5,102557,871.904
12800,128,61689.5,106644,878.982
12900,129,61689.5,88762.9,885.876
13000,130,61689.5,100313,892.848
13100,131,61689.5,105879,899.759
13200,132,61689.5,100704,906.782
13300,133,61689.5,99423.9,913.524
13400,134,61689.5,109033,920.765
13500,135,61689.5,96419.2,927.427
13600,136,61689.5,101827,934.39
13700,137,61689.5,108378,941.147
13800,138,61689.5,90751,947.529
13900,139,61689.5,104073,954.306
14000,140,61689.5,104523,961.19
14100,141,61689.5,99475.3,968.406
14200,142,61689.5,90161.5,975.155
14300,143,61689.5,89010.6,981.777
14400,144,61689.5,94159.4,988.826
14500,145,61689.5,104735,995.743
14600,146,61689.5,96594.4,1002.65
14700,147,61689.5,92945.3,1009.78
14800,148,61689.5,98098.8,1016.76
14900,149,61689.5,93151.1,1023.58
15000,150,61689.5,103578,1030.29
15100,151,61689.5,80140.7,1037.45
15200,152,61689.5,101419,1044.45
15300,153,61689.5,91832.6,1051.36
15400,154,61689.5,104073,1057.96
15500,155,61689.5,98847.2,1065
15600,156,61689.5,105108,1072.3
15700,157,61689.5,104669,1079.36
15800,158,61689.5,98670.2,1086.07
15900,159,61689.5,105164,1092.94
16000,160,61689.5,105489,1099.43
16100,161,61689.5,91011.3,1106.41
16200,162,61689.5,99848.4,1113.54
16300,163,61689.5,105142,1120.37
16400,164,61689.5,85788.3,1126.9
16500,165,61689.5,91660.1,1134.5
16600,166,61689.5,110614,1141.43
16700,167,61689.5,106114,1148.25
16800,168,61689.5,103403,1155.21
16900,169,61689.5,92523.3,1161.75
17000,170,61689.5,100118,1168.89
17100,171,61689.5,108677,1175.51
17200,172,61689.5,108973,1181.82
17300,173,61689.5,92091.3,1188.64
17400,174,61689.5,105520,1195.48
17500,175,61689.5,101523,1202.4
17600,176,61689.5,103869,1209.24
17700,177,61689.5,96486.4,1215.97
17800,178,61689.5,93316.3,1222.58
17900,179,61689.5,94845.2,1229.51
18000,180,61689.5,94636.6,1236.45
18100,181,61689.5,99500.5,1244.06
18200,182,61689.5,94259.8,1251.01
18300,183,61689.5,101426,1257.9
18400,184,61689.5,108972,1264.76
18500,185,61689.5,102730,1271.75
18600,186,61689.5,95907.7,1278.55
18700,187,61689.5,95688.5,1285.29
18800,188,61689.5,99863.8,1292.09
18900,189,61689.5,95638,1298.61
19000,190,61689.5,106246,1305.46
19100,191,61689.5,101601,1312.37
19200,192,61689.5,96774.4,1318.87
19300,193,61689.5,100672,1325.88
19400,194,61689.5,99863.8,1332.43
19500,195,61689.5,93488.3,1339.3
19600,196,61689.5,99876.2,1346.05
19700,197,61689.5,106997,1352.64
19800,198,61689.5,107213,1359.02
19900,199,61689.5,98780,1366.45
20000,200,61689.5,82769.1,1373.5
20100,201,61689.5,99734.8,1380.28
20200,202,61689.5,98377.4,1387.14
