Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
100,0,7236.07,50025,10.642
200,1,7236.07,49074.3,21.429
300,2,7236.07,47623.9,32.29
400,3,7236.07,45035.7,42.948
500,4,7236.07,43253.8,53.583
600,5,7236.07,43253.8,64.143
700,6,7236.07,42466.1,74.637
800,7,7236.07,41203.7,85.26
900,8,7236.07,39270.5,95.715
1000,9,7236.07,39270.5,106.365
1100,10,7236.07,37027.4,116.941
1200,11,7236.07,37027.4,127.461
1300,12,7236.07,37027.4,137.989
1400,13,7236.07,36406.9,148.585
1500,14,7236.07,36406.9,159.056
1600,15,7236.07,36406.9,169.639
1700,16,7236.07,36406.9,180.098
1800,17,7236.07,36406.9,190.623
1900,18,7236.07,34515.5,201.031
2000,19,7236.07,34062.2,211.654
2100,20,7236.07,34062.2,222.105
2200,21,7236.07,34062.2,232.565
2300,22,7236.07,34062.2,243.033
2400,23,7236.07,33421.3,253.456
2500,24,7236.07,32952.9,264.126
2600,25,7236.07,31786.6,274.661
2700,26,7236.07,31786.6,285.281
2800,27,7236.07,31786.6,295.854
2900,28,7236.07,31786.6,306.506
3000,29,7236.07,31786.6,317.057
3100,30,7236.07,31786.6,327.632
3200,31,7236.07,31786.6,338.276
3300,32,7236.07,31786.6,348.806
3400,33,7236.07,30721.6,359.209
3500,34,7236.07,30721.6,369.894
3600,35,7236.07,30721.6,380.483
3700,36,7236.07,30721.6,391.203
3800,37,7236.07,30721.6,401.932
3900,38,7236.07,30721.6,412.452
4000,39,7236.07,30542.4,423.407
4100,40,7236.07,30542.4,434.159
4200,41,7236.07,30542.4,444.749
4300,42,7236.07,30542.4,455.417
4400,43,7236.07,30542.4,465.996
4500,44,7236.07,30094,476.944
4600,45,7236.07,30094,488.078
4700,46,7236.07,30094,498.919
4800,47,7236.07,30094,509.913
4900,48,7236.07,30094,521.18
5000,49,7236.07,30094,531.94
5100,50,7236.07,30094,542.6
5200,51,7236.07,30094,553.403
5300,52,7236.07,30094,564.087
5400,53,7236.07,30094,574.492
5500,54,7236.07,29903.4,585.128
5600,55,7236.07,29903.4,595.659
5700,56,7236.07,29903.4,606.404
5800,57,7236.07,29903.4,617.037
5900,58,7236.07,29903.4,627.649
6000,59,7236.07,29502.8,638.415
6100,60,7236.07,28968.7,649.03
6200,61,7236.07,28174.1,659.784
6300,62,7236.07,28174.1,670.578
6400,63,7236.07,28174.1,681.385
6500,64,7236.07,28174.1,691.83
6600,65,7236.07,28174.1,703.512
6700,66,7236.07,28174.1,714.072
6800,67,7236.07,28174.1,724.551
6900,68,7236.07,28174.1,735.124
7000,69,7236.07,28174.1,745.582
7100,70,7236.07,28174.1,756.154
7200,71,7236.07,28174.1,766.993
7300,72,7236.07,28174.1,777.66
7400,73,7236.07,28174.1,788.589
7500,74,7236.07,27724.4,799.57
7600,75,7236.07,26709.3,809.952
7700,76,7236.07,26709.3,820.392
7800,77,7236.07,24450.7,830.872
7900,78,7236.07,24450.7,841.364
8000,79,7236.07,24450.7,851.913
8100,80,7236.07,24450.7,862.414
8200,81,7236.07,24450.7,872.91
8300,82,7236.07,23861.9,883.35
8400,83,7236.07,23861.9,893.898
8500,84,7236.07,23861.9,904.36
8600,85,7236.07,22235,914.827
8700,86,7236.07,22235,925.384
8800,87,7236.07,22235,936.112
8900,88,7236.07,22235,946.598
9000,89,7236.07,22026.4,957.27
9100,90,7236.07,22026.4,967.78
9200,91,7236.07,22026.4,978.319
9300,92,7236.07,22026.4,989.017
9400,93,7236.07,22026.4,999.548
9500,94,7236.07,22026.4,1010.09
9600,95,7236.07,22026.4,1021.06
9700,96,7236.07,22026.4,1031.96
9800,97,7236.07,22026.4,1042.6
9900,98,7236.07,22026.4,1053.17
10000,99,7236.07,22026.4,1063.63
10100,100,7236.07,22026.4,1074.24
10200,101,7236.07,22026.4,1084.96
10300,102,7236.07,22026.4,1095.78
10400,103,7236.07,22026.4,1106.47
10500,104,7236.07,22026.4,1117.04
10600,105,7236.07,22026.4,1127.65
10700,106,7236.07,22026.4,1138.16
10800,107,7236.07,22026.4,1148.77
10900,108,7236.07,22026.4,1159.19
11000,109,7236.07,22026.4,1170.03
11100,110,7236.07,22026.4,1180.56
11200,111,7236.07,22026.4,1190.97
11300,112,7236.07,22026.4,1201.55
11400,113,7236.07,22026.4,1211.96
11500,114,7236.07,22026.4,1222.61
11600,115,7236.07,22026.4,1233.07
11700,116,7236.07,22026.4,1243.57
11800,117,7236.07,22026.4,1254.12
11900,118,7236.07,22026.4,1264.92
12000,119,7236.07,22026.4,1275.33
12100,120,7236.07,22026.4,1286.02
12200,121,7236.07,22026.4,1296.51
12300,122,7236.07,22026.4,1307.29
12400,123,7236.07,22026.4,1318.08
12500,124,7236.07,22026.4,1328.6
12600,125,7236.07,22026.4,1339.22
12700,126,7236.07,22026.4,1349.64
12800,127,7236.07,22026.4,1360.16
12900,128,7236.07,22026.4,1370.79
13000,129,7236.07,22026.4,1381.54
13100,130,7236.07,22026.4,1392.13
13200,131,7236.07,22026.4,1402.73
13300,132,7236.07,22026.4,1413.15
13400,133,7236.07,22026.4,1423.87
13500,134,7236.07,22026.4,1434.41
13600,135,7236.07,22026.4,1444.94
13700,136,7236.07,21683,1455.6
13800,137,7236.07,21683,1466.18
13900,138,7236.07,21683,1476.71
14000,139,7236.07,21683,1487.45
14100,140,7236.07,21683,1497.96
14200,141,7236.07,21683,1509.34
14300,142,7236.07,21683,1520.71
14400,143,7236.07,21268,1531.87
14500,144,7236.07,20137.6,1542.38
14600,145,7236.07,20137.6,1552.93
14700,146,7236.07,20137.6,1563.5
14800,147,7236.07,20137.6,1574.1
14900,148,7236.07,20137.6,1584.84
15000,149,7236.07,20137.6,1595.3
15100,150,7236.07,20137.6,1605.88
15200,151,7236.07,20137.6,1616.29
15300,152,7236.07,20137.6,1626.77
15400,153,7236.07,20137.6,1637.27
15500,154,7236.07,20137.6,1647.8
15600,155,7236.07,20137.6,1658.21
15700,156,7236.07,20137.6,1668.82
15800,157,7236.07,20137.6,1679.41
15900,158,7236.07,20137.6,1690.22
16000,159,7236.07,19494.4,1700.88
16100,160,7236.07,19494.4,1711.77
16200,161,7236.07,18153.7,1722.42
16300,162,7236.07,18153.7,1732.89
16400,163,7236.07,18153.7,1743.53
16500,164,7236.07,18153.7,1754.11
16600,165,7236.07,18153.7,1764.79
16700,166,7236.07,18153.7,1775.3
16800,167,7236.07,18153.7,1785.83
16900,168,7236.07,18153.7,1796.18
17000,169,7236.07,18153.7,1806.68
17100,170,7236.07,16692.9,1817.17
17200,171,7236.07,16692.9,1827.6
17300,172,7236.07,16692.9,1838.05
17400,173,7236.07,16692.9,1848.5
17500,174,7236.07,16692.9,1858.87
17600,175,7236.07,16692.9,1869.38
17700,176,7236.07,16692.9,1879.64
17800,177,7236.07,16692.9,1890.12
17900,178,7236.07,16692.9,1900.51
18000,179,7236.07,16692.9,1910.91
18100,180,7236.07,16692.9,1921.49
18200,181,7236.07,16692.9,1932.1
18300,182,7236.07,16692.9,1942.49
18400,183,7236.07,16692.9,1952.98
18500,184,7236.07,16692.9,1963.42
18600,185,7236.07,16692.9,1973.84
18700,186,7236.07,16692.9,1984.24
18800,187,7236.07,16692.9,1994.71
18900,188,7236.07,16692.9,2005.01
19000,189,7236.07,16692.9,2015.73
19100,190,7236.07,16692.9,2026.41
19200,191,7236.07,16692.9,2036.95
19300,192,7236.07,16692.9,2047.51
19400,193,7236.07,16692.9,2057.96
19500,194,7236.07,16692.9,2068.4
19600,195,7236.07,16692.9,2078.7
19700,196,7236.07,16692.9,2089.15
19800,197,7236.07,16692.9,2099.5
19900,198,7236.07,16692.9,2109.95
20000,199,7236.07,16692.9,2120.39
20100,200,7236.07,16692.9,2130.83
20200,201,7236.07,16692.9,2141.25
20300,202,7236.07,16692.9,2151.81
20400,203,7236.07,16692.9,2162.18
20500,204,7236.07,16692.9,2172.61
20600,205,7236.07,16692.9,2183.32
20700,206,7236.07,16692.9,2193.84
20800,207,7236.07,16692.9,2204.34
20900,208,7236.07,16692.9,2214.79
21000,209,7236.07,16692.9,2225.17
21100,210,7236.07,16692.9,2235.68
21200,211,7236.07,16692.9,2246.16
21300,212,7236.07,16692.9,2256.72
21400,213,7236.07,16692.9,2267.43
21500,214,7236.07,16692.9,2277.93
21600,215,7236.07,16692.9,2288.48
21700,216,7236.07,16692.9,2299.58
21800,217,7236.07,16692.9,2310.98
21900,218,7236.07,16692.9,2321.92
22000,219,7236.07,16692.9,2332.82
22100,220,7236.07,16692.9,2343.8
22200,221,7236.07,16692.9,2354.88
22300,222,7236.07,16692.9,2365.65
22400,223,7236.07,16692.9,2376.12
22500,224,7236.07,16692.9,2386.76
22600,225,7236.07,16692.9,2397.28
22700,226,7236.07,16692.9,2408.04
22800,227,7236.07,16692.9,2418.59
