Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
50,0,7427.74,50526.2,5.27
100,1,7427.74,47531.7,10.625
150,2,7427.74,47369.1,15.818
200,3,7427.74,47369.1,21.281
250,4,7427.74,45859,26.692
300,5,7427.74,43396.9,31.909
350,6,7427.74,41115.5,37.093
400,7,7427.74,39313.7,42.447
450,8,7427.74,39313.7,47.714
500,9,7427.74,39015.6,52.98
550,10,7427.74,37440.9,58.333
600,11,7427.74,37440.9,63.677
650,12,7427.74,36342.6,69.336
700,13,7427.74,36342.6,74.691
750,14,7427.74,36342.6,80.151
800,15,7427.74,34946.2,85.414
850,16,7427.74,34755.3,90.632
900,17,7427.74,34755.3,95.907
950,18,7427.74,34755.3,101.274
1000,19,7427.74,34348.3,106.482
1050,20,7427.74,31779.3,111.775
1100,21,7427.74,31779.3,117.002
1150,22,7427.74,31517.8,122.261
1200,23,7427.74,31486.3,127.572
1250,24,7427.74,31486.3,132.9
1300,25,7427.74,30402.1,138.252
1350,26,7427.74,30402.1,143.685
1400,27,7427.74,30402.1,148.909
1450,28,7427.74,28842.2,154.139
1500,29,7427.74,28842.2,159.47
1550,30,7427.74,28842.2,164.535
1600,31,7427.74,28842.2,169.853
1650,32,7427.74,28842.2,174.984
1700,33,7427.74,28449.6,180.32
1750,34,7427.74,28126.4,185.511
1800,35,7427.74,28126.4,190.644
1850,36,7427.74,28126.4,195.802
1900,37,7427.74,28126.4,201.056
1950,38,7427.74,28126.4,206.213
2000,39,7427.74,28126.4,211.481
2050,40,7427.74,28126.4,216.666
2100,41,7427.74,28126.4,221.986
2150,42,7427.74,28126.4,227.197
2200,43,7427.74,28126.4,232.427
2250,44,7427.74,28126.4,237.67
2300,45,7427.74,28126.4,243.031
2350,46,7427.74,28126.4,248.189
2400,47,7427.74,28126.4,253.445
2450,48,7427.74,28126.4,258.89
2500,49,7427.74,28126.4,264.277
2550,50,7427.74,28126.4,269.596
2600,51,7427.74,27609,274.73
2650,52,7427.74,27609,279.886
2700,53,7427.74,27609,285.118
2750,54,7427.74,27609,290.251
2800,55,7427.74,27609,295.394
2850,56,7427.74,24822.5,300.622
2900,57,7427.74,24822.5,305.823
2950,58,7427.74,24822.5,311.076
3000,59,7427.74,24650.2,316.266
3050,60,7427.74,24650.2,321.792
3100,61,7427.74,24650.2,327.151
3150,62,7427.74,24650.2,332.427
3200,63,7427.74,24650.2,337.63
3250,64,7427.74,24650.2,342.905
3300,65,7427.74,21859,348.013
3350,66,7427.74,21859,353.238
3400,67,7427.74,21859,358.469
3450,68,7427.74,21859,363.677
3500,69,7427.74,21859,369.044
3550,70,7427.74,21859,379.041
3600,71,7427.74,21859,384.542
3650,72,7427.74,21859,390.278
3700,73,7427.74,21859,395.529
3750,74,7427.74,21859,400.854
3800,75,7427.74,21859,406.225
3850,76,7427.74,21710.5,411.402
3900,77,7427.74,21710.5,416.529
3950,78,7427.74,21710.5,421.795
4000,79,7427.74,21710.5,426.951
4050,80,7427.74,21710.5,432.071
4100,81,7427.74,21710.5,437.305
4150,82,7427.74,21710.5,442.433
4200,83,7427.74,21710.5,447.621
