Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,60963.3,880484,0.098
100,1,61359.4,864474,7.192
200,2,61495.3,812590,14.126
300,3,61495.3,785955,20.502
400,4,61495.3,733140,27.518
500,5,61495.3,682901,34.367
600,6,61495.3,303415,40.788
700,7,61495.3,102949,47.233
800,8,61495.3,105602,53.743
900,9,61495.3,91692.7,60.777
1000,10,61495.3,98795.6,67.15
1100,11,61495.3,100133,73.59
1200,12,61495.3,99774,80.122
1300,13,61495.3,107045,86.363
1400,14,61495.3,119863,93.179
1500,15,61495.3,88180.3,99.917
1600,16,61495.3,97750.2,106.27
1700,17,61495.3,98745.2,112.749
1800,18,61495.3,91901.1,119.22
1900,19,61495.3,88658,125.74
2000,20,61495.3,89952.3,132.623
2100,21,61495.3,94129.9,139.337
2200,22,61495.3,91150.5,145.771
2300,23,61495.3,100935,152.91
2400,24,61495.3,101224,159.442
2500,25,61495.3,98639.5,166.064
2600,26,61495.3,91897.2,172.548
2700,27,61495.3,109730,178.773
2800,28,61495.3,103535,185.121
2900,29,61495.3,89564.5,191.482
3000,30,61495.3,98825.1,197.978
3100,31,61495.3,92041.9,204.552
3200,32,61495.3,94338.6,211.365
3300,33,61495.3,101421,218.032
3400,34,61495.3,93175.6,224.689
3500,35,61495.3,96523.1,231.362
3600,36,61495.3,99617.6,237.439
3700,37,61495.3,99482.4,243.946
3800,38,61495.3,126065,250.474
3900,39,61495.3,106147,257.133
4000,40,61495.3,102659,263.796
4100,41,61495.3,96532.6,269.824
4200,42,61495.3,105076,276.566
4300,43,61495.3,100737,283.124
4400,44,61495.3,101111,290.181
4500,45,61495.3,106997,296.99
4600,46,61495.3,98581.3,303.691
4700,47,61495.3,101524,310.331
4800,48,61495.3,100932,316.784
4900,49,61495.3,93697.5,323.262
5000,50,61495.3,96239.2,329.513
5100,51,61495.3,89205.8,336.282
5200,52,61495.3,92563,343.054
5300,53,61495.3,98482.2,349.351
5400,54,61495.3,109377,355.973
5500,55,61495.3,91995.3,362.435
5600,56,61495.3,109045,368.953
5700,57,61495.3,105405,375.456
5800,58,61495.3,103481,381.82
5900,59,61495.3,99189.4,388.162
6000,60,61495.3,100677,394.746
6100,61,61495.3,108833,401.084
6200,62,61495.3,108833,407.606
6300,63,61495.3,108326,414.184
6400,64,61495.3,98687.9,420.711
6500,65,61495.3,98482.2,427.416
6600,66,61495.3,93530.9,434.095
6700,67,61495.3,94171.9,440.822
6800,68,61495.3,98960.9,447.12
6900,69,61495.3,103555,453.688
7000,70,61495.3,92998.1,460.51
7100,71,61495.3,104917,467.214
7200,72,61495.3,105120,473.602
7300,73,61495.3,101645,479.817
7400,74,61495.3,100240,486.238
7500,75,61495.3,100750,493.518
7600,76,61495.3,105310,500.199
7700,77,61495.3,104991,506.749
7800,78,61495.3,102020,513.144
7900,79,61495.3,106289,519.701
8000,80,61495.3,105679,526.743
8100,81,61495.3,104736,533.023
8200,82,61495.3,98861.2,539.102
8300,83,61495.3,101101,545.663
8400,84,61495.3,91790.6,552.032
8500,85,61495.3,106559,558.593
8600,86,61495.3,104991,564.715
8700,87,61495.3,99617.6,570.742
8800,88,61495.3,103649,576.939
8900,89,61495.3,104626,583.458
9000,90,61416.8,97050.9,589.984
9100,91,61416.8,100798,596.822
9200,92,61416.8,102841,603.103
9300,93,61416.8,103018,609.691
9400,94,61416.8,96637.1,616.465
9500,95,61416.8,92692.2,623.148
9600,96,61416.8,103437,629.564
9700,97,61416.8,101097,635.966
9800,98,61416.8,104954,642.549
9900,99,61416.8,89446.8,649.099
10000,100,61416.8,98083,656.627
10100,101,61416.8,87807.7,662.978
10200,102,61416.8,106966,669.533
10300,103,61416.8,80355.5,676.025
10400,104,61416.8,103130,682.483
10500,105,61416.8,105601,689.283
10600,106,61416.8,97681.7,695.851
10700,107,61416.8,90020.5,702.638
10800,108,61416.8,94032.3,709.213
10900,109,61416.8,88625.8,715.82
11000,110,61416.8,92611,722.45
11100,111,61416.8,93924.2,728.817
11200,112,61416.8,95251.1,735.392
11300,113,61416.8,99899.2,741.809
11400,114,61416.8,101342,747.882
11500,115,61416.8,94189.9,754.767
11600,116,61416.8,90510.3,761.224
11700,117,61416.8,104547,767.394
11800,118,61416.8,106356,773.576
11900,119,61416.8,109605,780.233
12000,120,61416.8,103641,786.98
12100,121,61416.8,103950,793.261
12200,122,61416.8,89810.5,799.568
12300,123,61416.8,97841.7,806.268
12400,124,61416.8,102249,813.046
12500,125,61416.8,108109,819.499
12600,126,61416.8,105247,825.939
12700,127,61416.8,84407.7,832.426
12800,128,61416.8,104158,838.823
12900,129,61416.8,98616,845.196
13000,130,61416.8,103944,852.219
13100,131,61416.8,100214,858.78
13200,132,61416.8,104788,865.548
13300,133,61416.8,100672,871.892
13400,134,61416.8,98638.3,878.318
13500,135,61416.8,106385,884.667
13600,136,61416.8,102202,891.492
13700,137,61416.8,103408,897.593
13800,138,61416.8,101445,904.06
13900,139,61416.8,87189,910.544
14000,140,61416.8,99776.5,917.088
14100,141,61416.8,105449,924.576
14200,142,61416.8,103113,931.596
14300,143,61416.8,102460,937.714
14400,144,61416.8,106281,943.73
14500,145,61416.8,92362.1,950.385
14600,146,61416.8,92772.4,957.053
14700,147,61416.8,106050,963.483
14800,148,61416.8,91556.3,969.696
14900,149,61416.8,103402,976.571
15000,150,61416.8,102938,982.982
15100,151,61416.8,91448.6,989.571
15200,152,61416.8,104874,996.452
15300,153,61416.8,96679,1003.14
15400,154,61416.8,105226,1009.81
15500,155,61416.8,105544,1016.42
15600,156,61416.8,98069.9,1023.19
15700,157,61416.8,87216.8,1029.6
15800,158,61416.8,108428,1036.01
15900,159,61416.8,88141.1,1042.66
16000,160,61416.8,103664,1049.47
16100,161,61416.8,101616,1056.16
16200,162,61416.8,109243,1062.92
16300,163,61416.8,103701,1069.53
16400,164,61416.8,104624,1075.96
16500,165,61416.8,104836,1083.02
16600,166,61416.8,102867,1089.49
16700,167,61416.8,95914.4,1095.77
16800,168,61416.8,96515.7,1102.4
16900,169,61416.8,92484.4,1108.64
17000,170,61416.8,93375.4,1115.12
17100,171,61416.8,101032,1121.45
17200,172,61416.8,101022,1127.4
17300,173,61416.8,93382.6,1134.03
17400,174,61416.8,100048,1140.36
17500,175,61416.8,102537,1147.03
17600,176,61416.8,109619,1153.34
17700,177,61416.8,103039,1159.8
17800,178,61416.8,102907,1166.41
17900,179,61416.8,102322,1173.09
18000,180,61416.8,104049,1179.44
18100,181,61416.8,89241.5,1186.19
18200,182,61416.8,106016,1192.78
18300,183,61416.8,98010.1,1199.71
18400,184,61416.8,109789,1206.44
18500,185,61416.8,109789,1213.41
18600,186,61416.8,107985,1219.85
18700,187,61416.8,91822.5,1226.59
18800,188,61416.8,102442,1232.93
18900,189,61416.8,137418,1239.54
19000,190,61416.8,99975.6,1245.7
19100,191,61416.8,105845,1252.58
19200,192,61416.8,103834,1258.59
19300,193,61416.8,92034.7,1265.15
19400,194,61416.8,95776,1271.53
19500,195,61416.8,99603.5,1277.6
19600,196,61416.8,103743,1284.23
19700,197,61416.8,101455,1290.27
19800,198,61416.8,87843.9,1296.59
19900,199,61416.8,104244,1302.99
20000,200,61416.8,97001.2,1309.68
20100,201,61416.8,85490.8,1316.26
20200,202,61416.8,101610,1322.67
20300,203,61416.8,104453,1329.42
20400,204,61416.8,97569.9,1336.19
20500,205,61416.8,103339,1342.84
20600,206,61416.8,96543.6,1349.56
20700,207,61416.8,105772,1356.08
20800,208,61416.8,93687.5,1362.76
20900,209,61416.8,108050,1369.29
21000,210,61416.8,90283.8,1375.7
21100,211,61416.8,90802.5,1382.49
21200,212,61416.8,104731,1388.83
21300,213,61416.8,100709,1394.71
21400,214,61416.8,105807,1401.24
21500,215,61416.8,97633.5,1407.76
21600,216,61416.8,103981,1414.18
21700,217,61416.8,108151,1420.42
21800,218,61416.8,99776.5,1427.22
21900,219,61416.8,102249,1433.81
22000,220,61416.8,91993.1,1440.24
22100,221,61416.8,104608,1446.89
22200,222,61416.8,97804.2,1453.12
22300,223,61416.8,87268.6,1460.14
22400,224,61416.8,104453,1466.84
22500,225,61416.8,103456,1473.36
22600,226,61416.8,100857,1480.23
22700,227,61416.8,91251.8,1487.21
22800,228,61416.8,103433,1493.83
22900,229,61416.8,99914.7,1500.28
23000,230,61416.8,109605,1507.01
23100,231,61416.8,80596.5,1513.82
23200,232,61416.8,109832,1520.44
23300,233,61416.8,104949,1527.29
23400,234,61416.8,88282.1,1534.01
23500,235,61416.8,101298,1540.5
23600,236,61416.8,96748.9,1547.79
23700,237,61416.8,101290,1554.14
23800,238,61416.8,99114.8,1561.59
23900,239,61416.8,108231,1568.11
24000,240,61416.8,100455,1574.88
24100,241,61416.8,110365,1582.13
24200,242,61416.8,106688,1588.82
24300,243,61416.8,109998,1595.12
24400,244,61416.8,101475,1602.11
24500,245,61416.8,102102,1608.43
