Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,60963.3,881111,0.1
100,1,60963.3,865315,6.43
200,2,60963.3,724047,13.282
300,3,60963.3,745839,19.871
400,4,60963.3,680148,26.352
500,5,60963.3,693125,32.893
600,6,60963.3,629260,39.213
700,7,60963.3,614876,45.781
800,8,60963.3,628325,52.086
900,9,60963.3,618411,58.371
1000,10,60963.3,607340,65.211
1100,11,60963.3,508892,71.738
1200,12,60963.3,92106.4,78.383
1300,13,60963.3,104424,84.596
1400,14,60963.3,102189,90.83
1500,15,60963.3,101496,97.638
1600,16,60963.3,89492,104.298
1700,17,60963.3,101727,111.216
1800,18,60963.3,101143,117.885
1900,19,60963.3,90618.5,124.268
2000,20,60963.3,108267,130.904
2100,21,60963.3,101364,137.175
2200,22,60963.3,108007,143.48
2300,23,60963.3,94162.3,149.63
2400,24,60963.3,94797.6,156.286
2500,25,60963.3,90838.7,162.794
2600,26,60963.3,90841.2,169.369
2700,27,60963.3,103602,175.479
2800,28,60963.3,89047.9,181.688
2900,29,60963.3,104132,187.999
3000,30,60963.3,103212,194.474
3100,31,60963.3,102335,201.615
3200,32,60963.3,92041.1,208.132
3300,33,60963.3,96090.1,214.41
3400,34,60963.3,109165,220.69
3500,35,60963.3,100254,227.444
3600,36,60963.3,104820,234.039
3700,37,60963.3,91733.7,240.355
3800,38,60963.3,99035.1,246.844
3900,39,60963.3,104703,253.442
4000,40,60963.3,106325,260.223
4100,41,60884.7,97463,266.641
4200,42,60884.7,87523,273.172
4300,43,60884.7,106375,279.55
4400,44,60884.7,109544,285.954
4500,45,60884.7,104225,292.813
4600,46,60884.7,103199,299.367
4700,47,60884.7,94219.7,306.218
4800,48,60884.7,105961,312.671
4900,49,60884.7,108434,319.86
5000,50,60884.7,96933.3,326.582
5100,51,60884.7,104910,333.303
5200,52,60884.7,98161.7,340.254
5300,53,60884.7,95276.7,346.988
5400,54,60884.7,99283.3,353.711
5500,55,60884.7,108600,360.305
5600,56,60884.7,92067,366.778
5700,57,60884.7,104617,373.064
5800,58,60884.7,93128.9,379.315
5900,59,60884.7,98499.3,385.776
6000,60,60884.7,89387.4,392.256
6100,61,60884.7,92194.5,398.987
6200,62,60884.7,118903,405.435
6300,63,60884.7,86330.4,411.513
6400,64,60884.7,100352,418.184
6500,65,60884.7,100127,424.514
6600,66,60884.7,98112.8,431.201
6700,67,60884.7,96747.8,437.666
6800,68,60884.7,107395,444.106
6900,69,60884.7,96799.2,450.402
7000,70,60884.7,97990.7,456.943
7100,71,60884.7,103537,463.932
7200,72,60884.7,103628,470.025
7300,73,60884.7,104256,476.625
7400,74,60884.7,104725,482.997
7500,75,60884.7,100346,489.349
7600,76,60884.7,107619,496.04
7700,77,60884.7,90075.8,502.523
7800,78,60884.7,101591,509.259
7900,79,60884.7,97157.5,515.733
8000,80,60884.7,104439,522.329
8100,81,60884.7,95879.9,529.243
8200,82,60884.7,89447.4,535.453
8300,83,60884.7,98430.2,541.909
8400,84,60884.7,93086.9,548.763
8500,85,60884.7,86570.4,555.384
8600,86,60884.7,93400.9,562.484
8700,87,60884.7,91660.3,569.045
8800,88,60884.7,89075.8,575.609
8900,89,60884.7,99407.8,582.126
9000,90,60884.7,92045.9,588.622
9100,91,60884.7,99885.1,595.467
9200,92,60884.7,91053.2,601.589
9300,93,60884.7,99163.4,607.888
9400,94,60884.7,103285,614.478
