Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
50,0,7339.51,50063.2,5.375
100,1,7339.51,48112.4,10.688
150,2,7339.51,47605.2,16.095
200,3,7339.51,45297.2,21.524
250,4,7339.51,43935.5,26.887
300,5,7339.51,42960.7,32.132
350,6,7339.51,38534.8,37.57
400,7,7339.51,37094.2,42.869
450,8,7339.51,36166.4,48.102
500,9,7339.51,36166.4,53.509
550,10,7339.51,36166.4,59
600,11,7339.51,36166.4,64.683
650,12,7339.51,36166.4,70.214
700,13,7339.51,36166.4,75.65
750,14,7339.51,36166.4,81.039
800,15,7339.51,36166.4,86.498
850,16,7339.51,35381.7,91.738
900,17,7339.51,33879.3,97.034
950,18,7339.51,33879.3,102.361
1000,19,7339.51,33879.3,107.643
1050,20,7339.51,33879.3,112.999
1100,21,7339.51,33879.3,118.358
1150,22,7339.51,31377.8,123.621
1200,23,7339.51,31377.8,129.115
1250,24,7339.51,31377.8,134.478
1300,25,7339.51,29242.2,139.865
1350,26,7339.51,29242.2,145.105
1400,27,7339.51,28821.4,150.508
1450,28,7339.51,28821.4,155.858
1500,29,7339.51,28821.4,161.107
1550,30,7339.51,28821.4,166.668
1600,31,7339.51,28653.7,172.025
1650,32,7339.51,28653.7,177.333
1700,33,7339.51,28282.3,182.648
1750,34,7339.51,28282.3,188.005
1800,35,7339.51,28282.3,193.23
1850,36,7339.51,28282.3,198.513
1900,37,7339.51,28282.3,203.824
1950,38,7339.51,28282.3,209.292
2000,39,7339.51,28282.3,214.567
2050,40,7339.51,28282.3,219.773
2100,41,7339.51,28282.3,225.169
2150,42,7339.51,28282.3,230.448
2200,43,7339.51,28282.3,235.742
2250,44,7339.51,28282.3,241.138
2300,45,7339.51,26263.3,246.609
2350,46,7339.51,26263.3,251.888
2400,47,7339.51,26263.3,257.167
2450,48,7339.51,26263.3,262.528
2500,49,7339.51,26263.3,267.812
2550,50,7339.51,26263.3,273.09
2600,51,7339.51,26263.3,278.36
2650,52,7339.51,26263.3,283.62
2700,53,7339.51,24385.6,288.897
2750,54,7339.51,24385.6,294.185
2800,55,7339.51,24385.6,299.405
2850,56,7339.51,24385.6,304.827
2900,57,7339.51,24385.6,310.166
2950,58,7339.51,22493.5,315.693
3000,59,7339.51,22325,321.336
3050,60,7339.51,22325,326.657
3100,61,7339.51,22325,331.798
3150,62,7339.51,21989,337.188
3200,63,7339.51,21989,342.615
3250,64,7339.51,21989,347.852
3300,65,7339.51,21989,353.213
3350,66,7339.51,21989,358.415
3400,67,7339.51,21989,363.687
3450,68,7339.51,21989,369.031
3500,69,7339.51,21989,374.297
3550,70,7339.51,21989,379.65
3600,71,7339.51,21989,385.008
3650,72,7339.51,21989,390.287
3700,73,7339.51,21989,395.818
3750,74,7339.51,21989,401.151
3800,75,7339.51,21989,406.707
3850,76,7339.51,21989,412.055
3900,77,7339.51,21989,417.669
3950,78,7339.51,20960.8,423.166
4000,79,7339.51,20960.8,428.464
4050,80,7339.51,20960.8,433.887
