Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
50,0,7233.99,50252.4,5.23
100,1,7233.99,48482.7,10.484
150,2,7233.99,46091.2,15.735
200,3,7233.99,45941.5,21.013
250,4,7233.99,43495.8,26.239
300,5,7233.99,43272.6,31.541
350,6,7233.99,40133.8,36.744
400,7,7233.99,36876.3,41.993
450,8,7233.99,36876.3,47.184
500,9,7233.99,36453.6,52.371
550,10,7233.99,36127.7,57.626
600,11,7233.99,34490.8,62.914
650,12,7233.99,34490.8,68.185
700,13,7233.99,34490.8,73.625
750,14,7233.99,34490.8,78.963
800,15,7233.99,34326.7,84.217
850,16,7233.99,34326.7,89.62
900,17,7233.99,33260.1,94.949
950,18,7233.99,33260.1,100.284
1000,19,7233.99,33260.1,105.471
1050,20,7233.99,33260.1,110.865
1100,21,7233.99,33260.1,116.151
1150,22,7233.99,33260.1,121.432
1200,23,7233.99,33260.1,126.757
1250,24,7233.99,33260.1,132.182
1300,25,7233.99,33260.1,137.472
1350,26,7233.99,33260.1,142.748
1400,27,7233.99,33260.1,148.096
1450,28,7233.99,32709,153.436
1500,29,7233.99,32709,159.242
1550,30,7233.99,30764.2,164.845
1600,31,7233.99,30764.2,170.203
1650,32,7233.99,30764.2,175.495
1700,33,7233.99,30764.2,180.791
1750,34,7233.99,30764.2,186.137
1800,35,7233.99,30764.2,191.505
1850,36,7233.99,30764.2,196.812
1900,37,7233.99,30764.2,202.107
1950,38,7233.99,30764.2,207.593
2000,39,7233.99,30764.2,213.11
2050,40,7233.99,30764.2,218.452
2100,41,7233.99,30764.2,223.856
2150,42,7233.99,30764.2,229.09
2200,43,7233.99,30764.2,234.255
2250,44,7233.99,30764.2,239.619
2300,45,7233.99,30764.2,244.903
2350,46,7233.99,30764.2,250.164
2400,47,7233.99,30764.2,255.44
2450,48,7233.99,30764.2,260.812
2500,49,7233.99,30764.2,266.04
2550,50,7233.99,28056,271.36
2600,51,7233.99,28056,276.752
2650,52,7233.99,28056,282.165
2700,53,7233.99,28056,287.479
2750,54,7233.99,28056,292.831
2800,55,7233.99,27172.4,298.246
2850,56,7233.99,27172.4,303.446
2900,57,7233.99,27172.4,308.672
2950,58,7233.99,27172.4,313.922
3000,59,7233.99,27172.4,319.306
3050,60,7233.99,27172.4,324.619
3100,61,7233.99,27172.4,329.9
3150,62,7233.99,27172.4,335.134
3200,63,7233.99,27172.4,340.649
3250,64,7233.99,26990.1,345.901
3300,65,7233.99,26990.1,351.375
3350,66,7233.99,26990.1,357.019
3400,67,7233.99,26990.1,362.404
3450,68,7233.99,26990.1,367.71
3500,69,7233.99,26990.1,373.082
3550,70,7233.99,25288.8,378.455
3600,71,7233.99,25288.8,383.737
3650,72,7233.99,25288.8,389.052
3700,73,7233.99,25288.8,394.395
3750,74,7233.99,25288.8,399.712
3800,75,7233.99,25288.8,404.977
3850,76,7233.99,25288.8,410.568
3900,77,7233.99,25288.8,416.198
3950,78,7233.99,24380.7,421.615
4000,79,7233.99,24380.7,427.034
4050,80,7233.99,24380.7,432.332
4100,81,7233.99,24380.7,437.622
4150,82,7233.99,21902.7,442.944
4200,83,7233.99,21902.7,448.292
4250,84,7233.99,21902.7,453.535
4300,85,7233.99,21902.7,458.847
4350,86,7233.99,21902.7,464.029
4400,87,7233.99,21902.7,469.324
4450,88,7233.99,21902.7,474.644
4500,89,7233.99,21902.7,479.925
4550,90,7233.99,21902.7,485.147
4600,91,7233.99,21902.7,490.558
4650,92,7233.99,21902.7,495.868
4700,93,7233.99,21902.7,501.132
4750,94,7233.99,20502.7,506.501
4800,95,7233.99,20502.7,511.765
4850,96,7233.99,20502.7,517.008
4900,97,7233.99,20502.7,522.303
4950,98,7233.99,20502.7,527.667
5000,99,7233.99,20502.7,532.92
5050,100,7233.99,20502.7,538.231
5100,101,7233.99,20502.7,543.512
5150,102,7233.99,20502.7,548.897
5200,103,7233.99,20502.7,554.183
5250,104,7233.99,20502.7,559.398
5300,105,7233.99,20502.7,564.745
5350,106,7233.99,20502.7,570.029
5400,107,7233.99,20502.7,575.301
5450,108,7233.99,20502.7,580.623
5500,109,7233.99,20502.7,585.91
5550,110,7233.99,20502.7,591.238
5600,111,7233.99,20502.7,596.511
5650,112,7233.99,19433,601.954
5700,113,7233.99,18106.3,607.349
5750,114,7233.99,18106.3,612.692
5800,115,7233.99,18106.3,617.967
5850,116,7233.99,18106.3,623.289
5900,117,7233.99,18106.3,628.49
5950,118,7233.99,18106.3,633.77
6000,119,7233.99,18106.3,639.063
6050,120,7233.99,18106.3,644.355
6100,121,7233.99,18106.3,649.654
6150,122,7233.99,18106.3,655.066
6200,123,7233.99,18106.3,661.127
6250,124,7233.99,18106.3,666.823
6300,125,7233.99,18106.3,672.056
6350,126,7233.99,18106.3,677.395
6400,127,7233.99,18106.3,682.655
6450,128,7233.99,18106.3,687.997
6500,129,7233.99,18106.3,693.255
6550,130,7233.99,18106.3,698.697
6600,131,7233.99,18106.3,703.949
6650,132,7233.99,18106.3,709.203
6700,133,7233.99,18106.3,714.447
6750,134,7233.99,18106.3,719.767
6800,135,7233.99,18106.3,725.087
6850,136,7233.99,18106.3,730.358
6900,137,7233.99,18106.3,735.694
6950,138,7233.99,18106.3,741.017
7000,139,7233.99,18106.3,746.225
7050,140,7233.99,18106.3,751.477
7100,141,7233.99,18106.3,756.792
7150,142,7233.99,18106.3,762.124
7200,143,7233.99,18106.3,767.432
7250,144,7233.99,18106.3,772.669
7300,145,7233.99,18106.3,778.107
7350,146,7233.99,18106.3,783.376
7400,147,7233.99,18106.3,788.652
7450,148,7233.99,18106.3,793.961
7500,149,7233.99,18106.3,799.327
7550,150,7233.99,18106.3,804.578
7600,151,7233.99,18106.3,809.848
7650,152,7233.99,18106.3,815.197
7700,153,7233.99,18106.3,820.465
7750,154,7233.99,18106.3,825.863
7800,155,7233.99,18106.3,831.105
7850,156,7233.99,18106.3,836.5
7900,157,7233.99,18106.3,841.795
7950,158,7233.99,18106.3,847.102
8000,159,7233.99,18106.3,852.433
8050,160,7233.99,18106.3,857.808
8100,161,7233.99,18106.3,863.08
8150,162,7233.99,16426.2,868.335
8200,163,7233.99,16426.2,873.699
8250,164,7233.99,16426.2,878.972
8300,165,7233.99,16426.2,884.264
8350,166,7233.99,16426.2,889.614
8400,167,7233.99,16426.2,894.822
8450,168,7233.99,16426.2,900.077
8500,169,7233.99,16426.2,905.295
8550,170,7233.99,16426.2,910.863
8600,171,7233.99,16426.2,916.299
8650,172,7233.99,16426.2,921.548
8700,173,7233.99,16426.2,926.871
8750,174,7233.99,16426.2,932.232
8800,175,7233.99,16426.2,937.5
8850,176,7233.99,16426.2,942.79
8900,177,7233.99,16426.2,948.184
8950,178,7233.99,16377.5,953.403
9000,179,7233.99,16377.5,958.723
9050,180,7233.99,16377.5,963.988
9100,181,7233.99,16377.5,969.316
9150,182,7233.99,16377.5,974.613
9200,183,7233.99,16377.5,979.919
9250,184,7233.99,16377.5,985.169
9300,185,7233.99,16377.5,990.533
9350,186,7233.99,16377.5,995.81
9400,187,7233.99,15704.6,1001.14
9450,188,7233.99,15704.6,1006.59
9500,189,7233.99,15704.6,1011.98
9550,190,7233.99,15704.6,1017.36
9600,191,7233.99,15704.6,1022.7
9650,192,7233.99,15704.6,1028.13
9700,193,7233.99,15704.6,1033.36
9750,194,7233.99,15071.1,1038.69
9800,195,7233.99,15071.1,1044.09
9850,196,7233.99,15071.1,1049.41
9900,197,7233.99,15071.1,1054.62
9950,198,7233.99,15071.1,1059.98
10000,199,7233.99,15071.1,1065.29
10050,200,7233.99,15071.1,1070.49
10100,201,7233.99,15071.1,1075.77
10150,202,7233.99,15071.1,1081.05
10200,203,7233.99,15071.1,1086.44
10250,204,7233.99,15071.1,1091.74
10300,205,7233.99,15071.1,1097.03
10350,206,7233.99,15071.1,1102.36
10400,207,7233.99,15071.1,1107.61
10450,208,7233.99,15071.1,1112.82
10500,209,7233.99,15071.1,1118.12
10550,210,7233.99,15071.1,1123.44
10600,211,7233.99,15071.1,1128.69
10650,212,7233.99,15071.1,1133.95
10700,213,7233.99,15071.1,1139.23
10750,214,7233.99,15071.1,1144.56
10800,215,7233.99,14275.7,1149.83
10850,216,7233.99,14275.7,1155.29
10900,217,7233.99,14275.7,1161.22
10950,218,7233.99,14275.7,1166.97
11000,219,7233.99,14275.7,1172.19
11050,220,7233.99,14275.7,1177.54
11100,221,7233.99,14275.7,1182.87
11150,222,7233.99,14275.7,1188.2
11200,223,7233.99,14275.7,1193.61
11250,224,7233.99,14275.7,1199.09
11300,225,7233.99,14275.7,1204.36
11350,226,7233.99,14275.7,1209.63
11400,227,7233.99,14275.7,1215.01
