Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
100,0,7203.66,49577.8,11.577
200,1,7203.66,49577.8,23.016
300,2,7203.66,47845.8,34.433
400,3,7203.66,47035.6,45.364
500,4,7203.66,44646.7,56.538
600,5,7203.66,44041.4,67.543
700,6,7203.66,41484.4,78.489
800,7,7203.66,40783.9,89.709
900,8,7203.66,38993.7,101.021
1000,9,7203.66,38993.7,111.843
1100,10,7203.66,38993.7,122.702
1200,11,7203.66,37544,134.074
1300,12,7203.66,37544,144.898
1400,13,7203.66,37544,155.977
1500,14,7203.66,36770.9,166.992
1600,15,7203.66,36770.9,177.903
1700,16,7203.66,36770.9,189.163
1800,17,7203.66,36770.9,200.314
1900,18,7203.66,36770.9,211.032
2000,19,7203.66,36237.7,222.204
2100,20,7203.66,36237.7,233.398
2200,21,7203.66,36237.7,244.238
2300,22,7203.66,36237.7,255.47
2400,23,7203.66,36237.7,267.1
2500,24,7203.66,36237.7,278.435
2600,25,7203.66,36237.7,289.888
2700,26,7203.66,35139.1,301.24
2800,27,7203.66,35139.1,312.373
2900,28,7203.66,34340.8,323.364
3000,29,7203.66,34093.1,334.684
3100,30,7203.66,33737.1,346.049
3200,31,7203.66,33737.1,357.416
3300,32,7203.66,32037.3,368.718
3400,33,7203.66,32037.3,379.906
3500,34,7203.66,32037.3,390.954
3600,35,7203.66,32037.3,402.618
3700,36,7203.66,32037.3,413.992
3800,37,7203.66,32037.3,425.439
3900,38,7203.66,32037.3,436.733
4000,39,7203.66,31617.5,447.977
4100,40,7203.66,31308.4,459.633
4200,41,7203.66,30639.5,470.694
4300,42,7203.66,30639.5,481.815
4400,43,7203.66,30639.5,493.156
4500,44,7203.66,30639.5,504.438
4600,45,7203.66,30639.5,515.98
4700,46,7203.66,30639.5,527.916
4800,47,7203.66,30639.5,539.326
4900,48,7203.66,30639.5,550.769
5000,49,7203.66,30639.5,561.815
5100,50,7203.66,30639.5,573.166
5200,51,7203.66,30639.5,584.394
5300,52,7203.66,30639.5,595.624
5400,53,7203.66,30639.5,606.934
5500,54,7203.66,28709,618.282
5600,55,7203.66,28117.9,629.304
5700,56,7203.66,28117.9,640.56
5800,57,7203.66,28117.9,651.975
5900,58,7203.66,28117.9,663.084
6000,59,7203.66,28117.9,674.191
6100,60,7203.66,26939.2,685.474
6200,61,7203.66,26939.2,696.672
6300,62,7203.66,26939.2,707.697
6400,63,7203.66,26939.2,718.976
6500,64,7203.66,26939.2,730.218
6600,65,7203.66,26939.2,741.379
6700,66,7203.66,26939.2,752.645
6800,67,7203.66,26939.2,763.791
6900,68,7203.66,26939.2,776.29
7000,69,7203.66,26939.2,787.419
7100,70,7203.66,26939.2,798.698
7200,71,7203.66,26939.2,809.788
7300,72,7203.66,26939.2,820.852
7400,73,7203.66,26939.2,832.042
7500,74,7203.66,26939.2,843.632
7600,75,7203.66,26939.2,854.888
7700,76,7203.66,26939.2,865.844
7800,77,7203.66,26939.2,877.177
7900,78,7203.66,26939.2,888.42
8000,79,7203.66,26939.2,899.731
8100,80,7203.66,26939.2,910.773
8200,81,7203.66,26939.2,922.117
8300,82,7203.66,26939.2,933.508
8400,83,7203.66,26939.2,944.464
8500,84,7203.66,25775.3,955.788
8600,85,7203.66,25775.3,966.959
8700,86,7203.66,25775.3,977.935
8800,87,7203.66,25775.3,989.343
8900,88,7203.66,25775.3,1000.56
9000,89,7203.66,25775.3,1011.56
9100,90,7203.66,25775.3,1024.14
9200,91,7203.66,25775.3,1035.49
9300,92,7203.66,25775.3,1046.72
9400,93,7203.66,25775.3,1057.65
9500,94,7203.66,25775.3,1068.72
9600,95,7203.66,25058.8,1080.23
9700,96,7203.66,25058.8,1091.45
9800,97,7203.66,25058.8,1102.78
9900,98,7203.66,24984.9,1114.29
10000,99,7203.66,24984.9,1125.43
10100,100,7203.66,24984.9,1136.56
10200,101,7203.66,24754.3,1148
10300,102,7203.66,24754.3,1159.19
10400,103,7203.66,24754.3,1170.21
10500,104,7203.66,24754.3,1182.08
10600,105,7203.66,24754.3,1193.4
10700,106,7203.66,24754.3,1204.61
10800,107,7203.66,24754.3,1215.84
10900,108,7203.66,24754.3,1227.18
11000,109,7203.66,24754.3,1238.36
11100,110,7203.66,24754.3,1249.36
11200,111,7203.66,24754.3,1260.59
11300,112,7203.66,24754.3,1272.72
11400,113,7203.66,24007.1,1284
11500,114,7203.66,24007.1,1295.01
11600,115,7203.66,23928,1306.24
11700,116,7203.66,23928,1317.25
11800,117,7203.66,23928,1328.39
11900,118,7203.66,23928,1340
12000,119,7203.66,23928,1351.38
12100,120,7203.66,23928,1362.54
12200,121,7203.66,23928,1373.78
12300,122,7203.66,23928,1385.14
12400,123,7203.66,23928,1396.02
12500,124,7203.66,23928,1407.19
12600,125,7203.66,23928,1418.8
12700,126,7203.66,23928,1430.12
12800,127,7203.66,23928,1441.46
12900,128,7203.66,23928,1452.91
13000,129,7203.66,23928,1463.96
13100,130,7203.66,23928,1475.26
13200,131,7203.66,23928,1486.38
13300,132,7203.66,23928,1497.67
13400,133,7203.66,23928,1509.02
13500,134,7203.66,23928,1521.17
13600,135,7203.66,23928,1532.37
13700,136,7203.66,23928,1543.5
13800,137,7203.66,23928,1554.88
13900,138,7203.66,23928,1565.79
14000,139,7203.66,23928,1576.97
14100,140,7203.66,23928,1588.2
14200,141,7203.66,23928,1599.44
14300,142,7203.66,23928,1610.7
14400,143,7203.66,23928,1621.76
14500,144,7203.66,23928,1632.88
14600,145,7203.66,23928,1643.97
14700,146,7203.66,23928,1655.55
14800,147,7203.66,23928,1666.7
14900,148,7203.66,23928,1678.27
15000,149,7203.66,23928,1689.82
15100,150,7203.66,23928,1701.05
15200,151,7203.66,23928,1712.01
15300,152,7203.66,23928,1723.13
15400,153,7203.66,23928,1734.58
15500,154,7203.66,23928,1745.69
15600,155,7203.66,23479.1,1756.97
15700,156,7203.66,23027.6,1769.06
15800,157,7203.66,23027.6,1780.59
15900,158,7203.66,23027.6,1791.74
16000,159,7203.66,23027.6,1803.05
16100,160,7203.66,23027.6,1814.21
16200,161,7203.66,23027.6,1825.24
16300,162,7203.66,23027.6,1836.58
16400,163,7203.66,23027.6,1848.28
16500,164,7203.66,23027.6,1859.56
16600,165,7203.66,23027.6,1870.72
16700,166,7203.66,23027.6,1881.95
16800,167,7203.66,23027.6,1893.13
16900,168,7203.66,23027.6,1903.99
17000,169,7203.66,23027.6,1915.01
17100,170,7203.66,23027.6,1926.12
17200,171,7203.66,23027.6,1937.42
17300,172,7203.66,23027.6,1948.39
17400,173,7203.66,23027.6,1959.59
17500,174,7203.66,23027.6,1970.42
17600,175,7203.66,20482.2,1981.39
17700,176,7203.66,20482.2,1992.62
17800,177,7203.66,20482.2,2003.68
17900,178,7203.66,20482.2,2015.01
18000,179,7203.66,20482.2,2027.23
18100,180,7203.66,20482.2,2038.82
18200,181,7203.66,20482.2,2049.86
18300,182,7203.66,20482.2,2060.75
18400,183,7203.66,20482.2,2072.09
18500,184,7203.66,20482.2,2082.89
18600,185,7203.66,20482.2,2094.14
18700,186,7203.66,20482.2,2105.57
18800,187,7203.66,20482.2,2116.69
18900,188,7203.66,19891.3,2127.52
19000,189,7203.66,19891.3,2138.71
19100,190,7203.66,19891.3,2149.73
19200,191,7203.66,19891.3,2160.7
19300,192,7203.66,19891.3,2171.79
19400,193,7203.66,19891.3,2182.47
19500,194,7203.66,19891.3,2193.74
19600,195,7203.66,19120.8,2205.02
19700,196,7203.66,19120.8,2215.85
19800,197,7203.66,19120.8,2227.04
19900,198,7203.66,19120.8,2238.27
20000,199,7203.66,19120.8,2249.22
20100,200,7203.66,19120.8,2260.24
20200,201,7203.66,19120.8,2272.24
20300,202,7203.66,19120.8,2283.33
20400,203,7203.66,19120.8,2294.49
20500,204,7203.66,18397,2305.7
20600,205,7203.66,18397,2316.77
20700,206,7203.66,18397,2327.93
20800,207,7203.66,18397,2339.31
20900,208,7203.66,18397,2350.47
21000,209,7203.66,18397,2361.57
21100,210,7203.66,18397,2372.97
21200,211,7203.66,18397,2383.84
21300,212,7203.66,18397,2395.05
21400,213,7203.66,18397,2406.38
21500,214,7203.66,18397,2417.53
21600,215,7203.66,18397,2428.59
21700,216,7203.66,18397,2439.87
21800,217,7203.66,18397,2451.14
21900,218,7203.66,18397,2462.04
22000,219,7203.66,18397,2473.29
22100,220,7203.66,18397,2484.6
22200,221,7203.66,18397,2495.81
22300,222,7203.66,18397,2507.03
22400,223,7203.66,18397,2518.74
22500,224,7203.66,18397,2530.68
22600,225,7203.66,18397,2541.91
22700,226,7203.66,18397,2553.19
22800,227,7203.66,18397,2564.04
22900,228,7203.66,18397,2575.18
23000,229,7203.66,18397,2586.16
23100,230,7203.66,18397,2597.46
23200,231,7203.66,18397,2608.68
23300,232,7203.66,18397,2619.92
23400,233,7203.66,18397,2631.29
23500,234,7203.66,18397,2642.53
23600,235,7203.66,18397,2653.66
