Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,1.93293e+06,1.35248e+08,2.842
100,1,1.93293e+06,1.34097e+08,351.088
200,2,1.93293e+06,1.22905e+08,704.21
300,3,1.93293e+06,4.17939e+07,1070.68
400,4,1.93293e+06,4.51484e+06,1403.53
500,5,1.93293e+06,3.69336e+06,1759.69
600,6,1.93293e+06,3.65797e+06,2073.8
700,7,1.93293e+06,3.78654e+06,2454.16
800,8,1.93293e+06,1.99663e+06,2849.73
900,9,1.93293e+06,1.99831e+06,3227.77
1000,10,1.93293e+06,1.9998e+06,3554.11
1100,11,1.93293e+06,2.01655e+06,3891.51
1200,12,1.93293e+06,1.99493e+06,4273.47
1300,13,1.93293e+06,2.00192e+06,4647.98
1400,14,1.93293e+06,1.97985e+06,4993.4
1500,15,1.93293e+06,2.00136e+06,5356.91
1600,16,1.93293e+06,1.98917e+06,5687.26
1700,17,1.93293e+06,1.99628e+06,6060.72
1800,18,1.93293e+06,2.00791e+06,6399.7
1900,19,1.93293e+06,1.99257e+06,6747.45
2000,20,1.93293e+06,1.98007e+06,7102.26
2100,21,1.93293e+06,2.00608e+06,7480.04
2200,22,1.93293e+06,1.99726e+06,7810.02
2300,23,1.93293e+06,1.9898e+06,8161.31
2400,24,1.93293e+06,2.01806e+06,8512.89
2500,25,1.93293e+06,1.99214e+06,8852.59
2600,26,1.93293e+06,2.00125e+06,9165.55
2700,27,1.93293e+06,2.00521e+06,9533.08
2800,28,1.93293e+06,1.99597e+06,9869.08
2900,29,1.93293e+06,2.00607e+06,10221
3000,30,1.93293e+06,2.01615e+06,10623.4
3100,31,1.93293e+06,2.00397e+06,10989
3200,32,1.93293e+06,1.99269e+06,11336.8
3300,33,1.93293e+06,2.00403e+06,11703.4
3400,34,1.93293e+06,2.0031e+06,12048.9
3500,35,1.93293e+06,1.99903e+06,12408.2
3600,36,1.93293e+06,1.98484e+06,12776
3700,37,1.93293e+06,1.99766e+06,13131
3800,38,1.93293e+06,1.98942e+06,13503.1
3900,39,1.93293e+06,2.00035e+06,13842
4000,40,1.93293e+06,2.00323e+06,14206.2
4100,41,1.93293e+06,1.97763e+06,14574.8
4200,42,1.93293e+06,2.00394e+06,14914.6
4300,43,1.93293e+06,1.98856e+06,15227.7
4400,44,1.93293e+06,2.01377e+06,15587.6
4500,45,1.93293e+06,1.99417e+06,15939.8
4600,46,1.93293e+06,2.00247e+06,16282.7
4700,47,1.93293e+06,1.99551e+06,16635.7
4800,48,1.93293e+06,2.00224e+06,17006.4
4900,49,1.93293e+06,1.99874e+06,17350.9
5000,50,1.93293e+06,1.98755e+06,17658.6
5100,51,1.93293e+06,1.97105e+06,18020.9
5200,52,1.93293e+06,2.0156e+06,18385.8
5300,53,1.93293e+06,1.9976e+06,18733.4
5400,54,1.93293e+06,2.01888e+06,19095.5
5500,55,1.93293e+06,2.01711e+06,19422
5600,56,1.93293e+06,1.99014e+06,19782.2
5700,57,1.93293e+06,1.99695e+06,20129.2
5800,58,1.93293e+06,1.99542e+06,20471.6
5900,59,1.93293e+06,1.99143e+06,20813
6000,60,1.93293e+06,2.00021e+06,21210.8
6100,61,1.93293e+06,1.9966e+06,21585.7
6200,62,1.93293e+06,1.98633e+06,21930.5
6300,63,1.93293e+06,1.99749e+06,22280.1
6400,64,1.93293e+06,1.99957e+06,22641.4
6500,65,1.93293e+06,1.99914e+06,22982.5
6600,66,1.93293e+06,1.9979e+06,23328.6
6700,67,1.93293e+06,2.0006e+06,23664.3
6800,68,1.93293e+06,2.00865e+06,24004.9
6900,69,1.93293e+06,1.99926e+06,24358.3
7000,70,1.93293e+06,1.99001e+06,24704.1
7100,71,1.93293e+06,1.98074e+06,25067.7
7200,72,1.93293e+06,1.98909e+06,25398
7300,73,1.93293e+06,1.98745e+06,25744
7400,74,1.93293e+06,1.99897e+06,26046
7500,75,1.93293e+06,2.00391e+06,26372.6
7600,76,1.93293e+06,2.00796e+06,26727.8
7700,77,1.93293e+06,1.99003e+06,27078.7
7800,78,1.93293e+06,1.99522e+06,27399.5
