Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,1.93228e+06,1.35118e+08,2.855
100,1,1.93228e+06,1.34618e+08,361.108
200,2,1.93228e+06,1.34036e+08,728.873
300,3,1.93228e+06,8.99737e+07,1057.15
400,4,1.93228e+06,1.78667e+07,1425.58
500,5,1.93228e+06,4.49585e+06,1779.33
600,6,1.93228e+06,4.40704e+06,2153.43
700,7,1.93228e+06,4.21458e+06,2507.6
800,8,1.93228e+06,4.18075e+06,2846.45
900,9,1.93228e+06,5.02125e+06,3215.34
1000,10,1.93228e+06,5.31808e+06,3539.88
1100,11,1.93228e+06,3.76966e+06,3887.97
1200,12,1.93228e+06,2.61859e+06,4234.79
1300,13,1.93228e+06,2.64168e+06,4608.42
1400,14,1.93228e+06,2.60819e+06,4969.08
1500,15,1.93228e+06,2.66333e+06,5316.65
1600,16,1.93228e+06,2.6434e+06,5635.69
1700,17,1.93228e+06,2.63736e+06,5996.35
1800,18,1.93228e+06,2.7134e+06,6400.19
1900,19,1.93228e+06,2.73889e+06,6766.08
2000,20,1.93228e+06,2.55868e+06,7120.53
2100,21,1.93228e+06,2.006e+06,7454.24
2200,22,1.93228e+06,1.97981e+06,7797.5
2300,23,1.93228e+06,1.99083e+06,8123.85
2400,24,1.93228e+06,1.9807e+06,8456.61
2500,25,1.93228e+06,1.99424e+06,8805.15
2600,26,1.93228e+06,1.99645e+06,9116.61
2700,27,1.93228e+06,1.98861e+06,9484.59
2800,28,1.93228e+06,1.97279e+06,9825.12
2900,29,1.93228e+06,1.98411e+06,10175.2
3000,30,1.93228e+06,1.9998e+06,10539.3
3100,31,1.93228e+06,1.99765e+06,10874.1
3200,32,1.93228e+06,2.01134e+06,11255.6
3300,33,1.93228e+06,2.01518e+06,11590
3400,34,1.93228e+06,1.99975e+06,11975
3500,35,1.93228e+06,1.99692e+06,12310.9
3600,36,1.93228e+06,1.99334e+06,12672.4
3700,37,1.93228e+06,2.02122e+06,13040.8
3800,38,1.93228e+06,2.01369e+06,13404.8
3900,39,1.93228e+06,2.01076e+06,13733.7
4000,40,1.93228e+06,1.97437e+06,14072.8
4100,41,1.93228e+06,1.99026e+06,14456.8
4200,42,1.93228e+06,2.01324e+06,14792.3
4300,43,1.93228e+06,1.97981e+06,15148
4400,44,1.93228e+06,1.98191e+06,15495.5
4500,45,1.93228e+06,1.98798e+06,15847.6
4600,46,1.93228e+06,1.99609e+06,16185.6
4700,47,1.93228e+06,1.99049e+06,16590.7
4800,48,1.93228e+06,2.01015e+06,16946.6
4900,49,1.93228e+06,2.02076e+06,17314.8
5000,50,1.93228e+06,1.99495e+06,17626.4
5100,51,1.93228e+06,1.99011e+06,17999.8
5200,52,1.93228e+06,1.98631e+06,18374.8
5300,53,1.93228e+06,1.98995e+06,18728.5
5400,54,1.93228e+06,2.00983e+06,19101.4
5500,55,1.93228e+06,2.03509e+06,19451.9
5600,56,1.93228e+06,1.98371e+06,19810.3
5700,57,1.93228e+06,1.98337e+06,20170.2
5800,58,1.93228e+06,1.98938e+06,20506.4
5900,59,1.93228e+06,2.00169e+06,20878.5
6000,60,1.93228e+06,2.00267e+06,21265.4
6100,61,1.93228e+06,1.98602e+06,21591.2
