Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
0,0,1.93464e+06,1.34985e+08,1.384
50,1,1.93464e+06,1.34257e+08,197.187
100,2,1.93464e+06,4.66145e+07,341.247
150,3,1.93464e+06,4.55816e+06,517.938
200,4,1.93464e+06,3.83076e+06,712.44
250,5,1.93464e+06,2.75298e+06,892.247
300,6,1.93464e+06,1.98635e+06,1033.46
350,7,1.93464e+06,1.96329e+06,1212.96
400,8,1.93464e+06,1.97899e+06,1387.15
450,9,1.93464e+06,1.97931e+06,1551.99
500,10,1.93464e+06,2.00971e+06,1737.5
550,11,1.93464e+06,1.97254e+06,1911.33
600,12,1.93464e+06,1.96979e+06,2065.42
650,13,1.93464e+06,2.02177e+06,2252.26
700,14,1.93464e+06,1.9979e+06,2437.27
750,15,1.93464e+06,1.99424e+06,2602.56
800,16,1.93464e+06,2.01637e+06,2767.46
850,17,1.93464e+06,1.96839e+06,2913.98
900,18,1.93464e+06,2.02663e+06,3087.69
950,19,1.93464e+06,1.99971e+06,3246.63
1000,20,1.93464e+06,2.01577e+06,3444.66
1050,21,1.93464e+06,1.9872e+06,3624.34
1100,22,1.93464e+06,1.98453e+06,3797.9
1150,23,1.93464e+06,2.01945e+06,3942.6
1200,24,1.93464e+06,1.99852e+06,4131.55
1250,25,1.93464e+06,1.99298e+06,4314.14
1300,26,1.93464e+06,2.01468e+06,4497.61
1350,27,1.93464e+06,1.98632e+06,4662.65
1400,28,1.93464e+06,1.97569e+06,4837.23
1450,29,1.93464e+06,1.97604e+06,5041.77
1500,30,1.93464e+06,2.01004e+06,5222.11
1550,31,1.93464e+06,1.99985e+06,5397.68
1600,32,1.93464e+06,1.97477e+06,5576.91
1650,33,1.93464e+06,1.95943e+06,5752.12
1700,34,1.93464e+06,1.97976e+06,5937.55
1750,35,1.93464e+06,1.99811e+06,6105.94
1800,36,1.93464e+06,1.96159e+06,6281.46
1850,37,1.93464e+06,2.01412e+06,6445.12
1900,38,1.93464e+06,1.99022e+06,6634.79
