Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
100,0,61157.5,868616,10.784
200,1,61157.5,849096,21.698
300,2,61157.5,819456,32.686
400,3,61157.5,804608,43.536
500,4,61157.5,777720,54.49
600,5,61157.5,760469,65.323
700,6,61157.5,739714,76.171
800,7,61157.5,700204,87.217
900,8,61157.5,685773,98.066
1000,9,61157.5,658806,109.016
1100,10,61157.5,651142,119.997
1200,11,61157.5,651142,130.931
1300,12,61157.5,651142,141.93
1400,13,61157.5,651142,152.832
1500,14,61157.5,631391,163.602
1600,15,61157.5,631391,174.681
1700,16,61157.5,585724,185.652
1800,17,61157.5,585724,197.511
1900,18,61157.5,585724,209.885
2000,19,61157.5,585724,221.706
2100,20,61157.5,585724,233.504
2200,21,61157.5,585724,245.194
2300,22,61157.5,551438,257.043
2400,23,61157.5,551438,268.608
2500,24,61157.5,525513,280.377
2600,25,61157.5,525513,292.116
2700,26,61157.5,525513,303.59
2800,27,61157.5,525513,314.798
2900,28,61157.5,525513,326.087
3000,29,61157.5,525513,337.045
3100,30,61157.5,525513,347.946
3200,31,61157.5,525513,359.57
3300,32,61157.5,525513,370.585
3400,33,61157.5,525513,381.369
3500,34,61157.5,525513,392.225
3600,35,61157.5,525513,403.176
3700,36,61157.5,525513,414.055
3800,37,61157.5,525513,425.086
3900,38,61157.5,514699,435.944
4000,39,61157.5,514699,446.938
4100,40,61157.5,514699,458.159
4200,41,61157.5,511459,469.195
4300,42,61157.5,511459,480.112
4400,43,61157.5,511459,491.607
4500,44,61157.5,511459,502.789
4600,45,61157.5,511459,514.483
4700,46,61157.5,469041,526.559
4800,47,61157.5,412097,538.352
4900,48,61157.5,412097,550.446
5000,49,61157.5,412097,562.392
5100,50,61157.5,412097,574.207
5200,51,61157.5,409974,585.801
5300,52,61157.5,409974,597.703
5400,53,61157.5,409974,609.421
5500,54,61157.5,409974,620.654
5600,55,61157.5,409974,632.375
5700,56,61157.5,409974,643.628
5800,57,61157.5,409974,654.583
5900,58,61157.5,409974,665.438
6000,59,61157.5,409974,676.148
6100,60,61157.5,409974,687.111
6200,61,61157.5,409974,698.003
6300,62,61157.5,409974,709.112
