Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
50,0,1.9365e+06,1.34933e+08,230.514
100,1,1.9365e+06,1.34518e+08,456.312
150,2,1.9365e+06,1.34383e+08,682.399
200,3,1.9365e+06,1.27326e+08,909.36
250,4,1.9365e+06,1.27326e+08,1135.15
300,5,1.9365e+06,1.18589e+08,1360.52
350,6,1.9365e+06,1.10634e+08,1584.86
400,7,1.9365e+06,1.07706e+08,1810.17
450,8,1.9365e+06,1.01584e+08,2038.05
500,9,1.9365e+06,1.01584e+08,2262.01
550,10,1.9365e+06,1.01584e+08,2487.78
600,11,1.9365e+06,1.01584e+08,2712.05
650,12,1.9365e+06,9.78281e+07,2935.85
700,13,1.9365e+06,9.67591e+07,3161.65
750,14,1.9365e+06,8.85144e+07,3387.08
800,15,1.9365e+06,8.85144e+07,3611.41
850,16,1.9365e+06,8.1976e+07,3836.44
900,17,1.9365e+06,8.17987e+07,4062.55
950,18,1.9365e+06,8.17987e+07,4288.16
1000,19,1.9365e+06,8.17987e+07,4515.07
1050,20,1.9365e+06,8.13492e+07,4740.67
1100,21,1.9365e+06,8.13492e+07,4965.28
1150,22,1.9365e+06,8.13492e+07,5191.19
1200,23,1.9365e+06,8.08805e+07,5417.45
1250,24,1.9365e+06,8.04526e+07,5645.3
1300,25,1.9365e+06,8.04526e+07,5872.5
1350,26,1.9365e+06,7.56828e+07,6099.61
1400,27,1.9365e+06,7.56828e+07,6324.57
1450,28,1.9365e+06,7.56828e+07,6550.02
1500,29,1.9365e+06,7.56828e+07,6775.51
1550,30,1.9365e+06,7.56828e+07,7007.68
1600,31,1.9365e+06,7.56828e+07,7234.86
1650,32,1.9365e+06,7.56828e+07,7460.42
1700,33,1.9365e+06,7.56828e+07,7689.48
1750,34,1.9365e+06,7.56828e+07,7915.1
1800,35,1.9365e+06,7.56828e+07,8141.1
1850,36,1.9365e+06,7.56828e+07,8365.62
1900,37,1.9365e+06,7.56828e+07,8590.94
1950,38,1.9365e+06,7.56828e+07,8817.8
2000,39,1.9365e+06,7.56828e+07,9045.44
2050,40,1.9365e+06,7.56828e+07,9272.28
2100,41,1.9365e+06,7.56828e+07,9497.55
2150,42,1.9365e+06,7.56828e+07,9722
2200,43,1.9365e+06,7.56828e+07,9949.55
2250,44,1.9365e+06,7.56828e+07,10174.6
2300,45,1.9365e+06,7.56828e+07,10400
2350,46,1.9365e+06,7.56828e+07,10625.2
2400,47,1.9365e+06,7.56828e+07,10851.1
2450,48,1.9365e+06,7.56828e+07,11076.1
2500,49,1.9365e+06,7.56828e+07,11301.6
2550,50,1.9365e+06,7.56828e+07,11526.7
2600,51,1.9365e+06,7.56828e+07,11752.1
2650,52,1.9365e+06,7.56828e+07,11977.3
2700,53,1.9365e+06,7.56828e+07,12203.5
2750,54,1.9365e+06,7.56828e+07,12429.2
2800,55,1.9365e+06,7.56828e+07,12654.1
2850,56,1.9365e+06,7.39226e+07,12879.5
2900,57,1.9365e+06,7.39226e+07,13104
2950,58,1.9365e+06,7.39226e+07,13328.1
3000,59,1.9365e+06,7.39226e+07,13552
3050,60,1.9365e+06,7.39226e+07,13777.1
3100,61,1.9365e+06,5.61974e+07,14005.1
3150,62,1.9365e+06,5.61974e+07,14230.5
3200,63,1.9365e+06,5.61974e+07,14454.5
3250,64,1.9365e+06,5.61974e+07,14679.4
3300,65,1.9365e+06,4.63375e+07,14904.2
3350,66,1.9365e+06,4.63375e+07,15140.7
3400,67,1.9365e+06,4.63375e+07,15368.4
3450,68,1.9365e+06,4.63375e+07,15594.1
3500,69,1.9365e+06,4.63375e+07,15820.1
3550,70,1.9365e+06,4.63375e+07,16044.6
3600,71,1.9365e+06,4.63375e+07,16271.3
3650,72,1.9365e+06,4.62798e+07,16498.2
3700,73,1.9365e+06,4.62798e+07,16723.5
