Evaluacion,Generacion,Mejor coste,Peor coste,Tiempo
50,0,1.93008e+06,1.34936e+08,232.122
100,1,1.93008e+06,1.34831e+08,462.379
150,2,1.93008e+06,1.34451e+08,694.473
200,3,1.93008e+06,1.26636e+08,924.693
250,4,1.93008e+06,1.25069e+08,1152.63
300,5,1.93008e+06,1.18212e+08,1382.5
350,6,1.93008e+06,1.18212e+08,1609.95
400,7,1.93008e+06,1.17124e+08,1837.13
450,8,1.93008e+06,1.09673e+08,2063.63
500,9,1.93008e+06,1.09423e+08,2291.29
550,10,1.93008e+06,9.95165e+07,2521.95
600,11,1.93008e+06,9.04803e+07,2750.82
650,12,1.93008e+06,8.99565e+07,2978.69
700,13,1.93008e+06,8.99565e+07,3205.36
750,14,1.93008e+06,8.97053e+07,3432.92
800,15,1.93008e+06,8.97053e+07,3663.07
850,16,1.93008e+06,8.97053e+07,3890.8
900,17,1.93008e+06,8.96356e+07,4118.62
950,18,1.93008e+06,8.96356e+07,4345.77
1000,19,1.93008e+06,8.96356e+07,4573.43
1050,20,1.93008e+06,8.96356e+07,4801.05
1100,21,1.93008e+06,8.96356e+07,5030.27
1150,22,1.93008e+06,8.96356e+07,5257.2
1200,23,1.93008e+06,8.96356e+07,5483.29
1250,24,1.93008e+06,8.41295e+07,5710.38
1300,25,1.93008e+06,8.41295e+07,5938.33
1350,26,1.93008e+06,7.97222e+07,6165.7
1400,27,1.93008e+06,7.97222e+07,6392.59
1450,28,1.93008e+06,7.97222e+07,6620.06
1500,29,1.93008e+06,7.97222e+07,6848.65
1550,30,1.93008e+06,7.57465e+07,7078.47
1600,31,1.93008e+06,7.57465e+07,7305.95
1650,32,1.93008e+06,7.57465e+07,7533.66
1700,33,1.93008e+06,7.57465e+07,7762.67
1750,34,1.93008e+06,7.57465e+07,7993.2
1800,35,1.93008e+06,7.57465e+07,8221.63
1850,36,1.93008e+06,7.57465e+07,8451.22
1900,37,1.93008e+06,7.57465e+07,8682.65
1950,38,1.93008e+06,7.57465e+07,8911.75
2000,39,1.93008e+06,7.57465e+07,9141.88
2050,40,1.93008e+06,7.57465e+07,9369.6
2100,41,1.93008e+06,7.57465e+07,9598.84
2150,42,1.93008e+06,7.12168e+07,9826.96
2200,43,1.93008e+06,7.12168e+07,10056.3
2250,44,1.93008e+06,7.12168e+07,10285.3
2300,45,1.93008e+06,7.12168e+07,10513.9
2350,46,1.93008e+06,7.12168e+07,10742.6
2400,47,1.93008e+06,7.12168e+07,10969.2
2450,48,1.93008e+06,7.12168e+07,11197.3
2500,49,1.93008e+06,7.12168e+07,11426.8
2550,50,1.93008e+06,7.12168e+07,11656.5
2600,51,1.93008e+06,7.12168e+07,11886.4
2650,52,1.93008e+06,7.12168e+07,12119
2700,53,1.93008e+06,7.12168e+07,12347.8
2750,54,1.93008e+06,6.36549e+07,12575.5
2800,55,1.93008e+06,6.16076e+07,12803.9
2850,56,1.93008e+06,6.16076e+07,13031.3
2900,57,1.93008e+06,6.16076e+07,13263
2950,58,1.93008e+06,6.16076e+07,13491.4
3000,59,1.93008e+06,6.16076e+07,13720.1
3050,60,1.93008e+06,6.16076e+07,13947.3
3100,61,1.93008e+06,6.16076e+07,14175.1
3150,62,1.93008e+06,6.16076e+07,14402.5
3200,63,1.93008e+06,6.16076e+07,14631.1
3250,64,1.93008e+06,5.57913e+07,14859.5
3300,65,1.93008e+06,5.57913e+07,15089.2
3350,66,1.93008e+06,5.57913e+07,15315.4
3400,67,1.93008e+06,5.57913e+07,15541.2
3450,68,1.93008e+06,5.57913e+07,15770.9
3500,69,1.93008e+06,5.3747e+07,16000
3550,70,1.93008e+06,5.3747e+07,16227.3
3600,71,1.93008e+06,5.3747e+07,16455.2
3650,72,1.93008e+06,5.3747e+07,16684.1
3700,73,1.93008e+06,5.3747e+07,16915.3
3750,74,1.93008e+06,5.3747e+07,17144.4
3800,75,1.93008e+06,5.3747e+07,17372.6
3850,76,1.93008e+06,5.3747e+07,17602.8
3900,77,1.93008e+06,5.3747e+07,17831.1
3950,78,1.93008e+06,5.3747e+07,18059.9
4000,79,1.93008e+06,5.3747e+07,18293.8
4050,80,1.93008e+06,5.3747e+07,18522.4
4100,81,1.93008e+06,5.3747e+07,18752
